SA2 code,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
208031190,66945.0,68079.0,72211.0,74400.75,77784.9790436187,78492.61219311433,82062.96568946265,86262.31658146622,91228.33809517977,97136.73640911547
208031191,62469.0,64276.0,67816.0,69964.0,73288.05343871652,73984.44988846156,77499.51856754354,81641.8504645546,86551.05639907328,92406.00795832132
208031192,66862.0,60501.0,123925.0,152456.49999999997,205107.04625479117,219273.70759887487,294999.4423782652,409611.59082279704,588645.056386976,878091.3578162132
208031193,69800.0,73482.0,75133.0,77489.75,81135.76376850052,81899.27665070174,85752.76553534379,90291.91728518772,95668.76782471362,102077.93784270131
208041194,108873.0,114118.0,119392.0,122436.75,127120.34640381056,128092.89818629097,132992.86030794957,138716.18678104397,145432.01930760854,153353.11522926282
208041195,94521.0,98625.0,101673.0,103980.0,107519.02009383023,108250.91463620568,111935.29780674841,116221.30402588018,121227.68625572274,127102.4796659136
209011196,53355.0,56074.0,57562.0,59303.5,61994.781885184675,62557.46514490315,65396.41685479463,68735.17790670482,72683.04904658171,77379.49758256382
209011197,63308.0,65342.0,68139.0,70300.5,73645.60039955092,74346.4543830125,77884.07295274969,82053.26519173813,86994.68391039157,92888.56032475895
209011198,64034.0,71117.0,75052.0,77687.0,81778.2682873208,82639.61403535053,86991.70424580094,92145.65150783886,98287.36423167604,105657.3197186487
209011199,54413.0,56266.0,58067.0,59911.75,62766.78472228203,63365.002433459274,66384.59845802894,69943.5268038914,74161.96762714963,79193.93944535343
209011200,83451.0,88705.0,91080.0,93495.5,97214.84091320817,97988.30088760162,101886.36974125779,106446.14974576634,111805.477050295,118138.27927757562
209011201,105028.0,109674.0,111558.0,114681.5,119497.93179220674,120501.67457162093,125562.54399189277,131495.13867710377,138484.6496654236,146765.81115225866
209011202,68612.0,70820.0,74701.0,77314.0,81370.60195981312,82224.49166512226,86538.74308185627,91646.93680011979,97732.87098938634,105034.20938599922
209011203,63094.0,64718.0,67142.0,69046.0,71982.98990199875,72595.37386184536,75683.34246196794,79305.07817627945,83574.50890820484,88636.19642004704
209011204,60045.0,61633.0,64366.0,66173.25,68960.2401670719,69541.11389252606,72469.94692741096,75903.65553597684,79949.60737251719,84743.92578587042
209021205,56804.0,56812.0,57677.0,58036.50000000001,58579.11113832204,58688.64799246265,59237.356375872594,59860.42471297231,60568.74932030714,61375.04375870916
209021207,50178.0,51497.0,53779.0,55284.74999999999,57606.613896107214,58090.489529016326,60530.189633378155,63390.1233343725,66759.5658394058,70751.67565541953
209021208,53200.0,55123.0,57143.0,58887.75,61584.7838049936,62148.895165319955,64995.28802637971,68344.13901990549,72305.71281870578,77020.82042271082
209021428,56088.0,58367.0,61329.0,63547.5,66995.62720124247,67722.67215034954,71397.3468107602,75755.66972415673,80958.08475311162,87212.72883671179
209021429,60989.0,63787.0,65748.0,67844.25,71088.87741975041,71768.83753697596,75201.15697681184,79247.18450183286,84043.86370861577,89766.75327306364
209031209,71145.0,73534.0,76105.0,78463.75,82111.53339752645,82875.00720109291,86727.87015166604,91263.85072164054,96633.72126615857,103030.27795862316
209031210,59983.0,64296.0,64704.0,66892.25,70285.63292986137,70998.73816103148,74600.43949589973,78857.90340522755,83920.8965320697,89982.46128324656
209031211,54016.0,55315.0,57563.0,59221.74999999999,61781.57344073016,62315.667485228245,65009.22359178426,68170.45491668866,71899.77802362868,76324.7843094449
209031212,64443.0,68166.0,67835.0,69264.5,71453.9361925997,71905.66495409739,74178.5878121769,76816.45346458042,79889.5831422117,83485.16608755384
209031213,75061.0,76598.0,77353.0,79145.75,81897.19874754372,82466.61894994565,85333.51547217197,88670.89800443791,92572.29351759896,97154.47641004946
209031214,79708.0,80173.0,82654.0,84676.0,87783.1975705955,88427.44089392314,91672.29810871332,95456.71677186567,99889.94481805342,105108.95176549138
209031215,65796.0,67781.0,71001.0,73182.75,76555.93766240968,77261.67103374936,80822.86701925412,85013.8756258406,89973.24708546823,95878.01373968749
209041216,56560.0,57965.0,59120.0,60529.49999999999,62694.15655235114,63142.57035644724,65400.67555563733,68031.89258168935,71111.10402138767,74732.00711945267
209041217,48100.0,49927.0,51512.0,52621.24999999999,54320.95458036476,54671.87583483907,56437.81711851458,58488.67239646587,60879.72479156228,63679.62486687209
209041219,46445.0,47815.0,49055.0,50320.0,52266.431556416275,52670.77587963837,54708.13796773569,57088.82858577668,59883.653983150296,63181.758119000566
209041220,54719.0,55737.0,57395.0,58789.49999999999,60932.07229070475,61376.203877825865,63613.0481057454,66221.20940110374,69275.69351229197,72870.48882663847
209041221,52079.0,53472.0,54841.0,56105.50000000001,58045.98443910578,58447.50418157901,60468.98999614128,62821.816829570256,65571.7381267038,68800.81950794758
209041223,45131.0,46808.0,48638.0,49960.75,51998.83489439842,52423.08008657264,54561.61258743146,57065.60518626194,60011.876878761104,63497.561559929265
209041224,56480.0,58517.0,60365.0,61831.25,64084.04724126149,64551.02264555619,66902.91373196505,69645.1927077854,72856.71002759162,76636.269666214
209041225,58420.0,61101.0,62590.0,64560.49999999999,67609.30488696275,68247.86121519294,71470.79803875591,75267.82692062097,79766.42474801718,85129.82787416509
209041430,59629.0,62163.0,64131.0,65730.5,68189.59002081677,68699.8077746564,71269.98465952244,74269.60768943238,77786.21331311636,81929.71661350502
209041431,50104.0,52271.0,54623.0,56464.99999999999,59321.17404756238,59921.30367754761,62952.308237184836,66534.67063245349,70794.16837480647,75892.87927522993
209041432,47080.0,48547.0,49715.0,50741.24999999999,52312.4017996329,52636.36198678088,54266.1940240614,56156.52944051545,58357.2367717117,60930.05599826107
209041433,52975.0,54323.0,55604.0,56650.99999999999,58251.07185634127,58580.12483220769,60234.68360583877,62148.63569432774,64370.24942181174,66958.90734936432
209041434,56600.0,58609.0,60826.0,62093.00000000001,64033.08724065368,64433.22824055787,66446.4355905592,68782.05904426058,71501.9959750917,74682.92771014052
209041435,59330.0,61329.0,62500.0,64102.00000000001,66566.59369600001,67078.46417488476,69657.49696548074,72670.46233922563,76206.66153949911,80378.46900819581
209041436,55537.0,56998.0,58517.0,60051.74999999999,62414.25380177982,62905.343276747524,65380.11066726622,68273.75414999116,71673.18081715531,75687.95473543032
209041437,53211.0,55656.0,57059.0,58282.24999999999,60156.46166632345,60543.357993283236,62490.28124812341,64751.00412542224,67386.32729263332,70471.72876013811
210011226,60758.0,63576.0,65204.0,67445.5,70923.3331448224,71654.76672824114,75349.65108245298,79720.73889755597,84923.478904645,91158.54566101212
210011227,40259.0,42355.0,47784.0,51546.5,57634.637438787046,58996.078444333485,65964.08274954458,74728.94946266948,85899.61857750303,100345.16814041261
210011228,65532.0,66759.0,68758.0,70554.25,73319.01347979507,73893.63437320275,76789.25613524205,80174.48306882528,84150.75445458763,88845.91433897946
210011229,60289.0,62902.0,64732.0,66866.0,70172.52638571341,70866.53323537252,74370.88615025894,78508.2348709512,83421.6890081957,89295.27315036088
210011230,67447.0,69816.0,72021.0,74073.25,77239.34379165452,77899.62805581257,81229.27173635452,85135.22873922973,89740.72812078602,95202.1978699009
210011231,75026.0,78306.0,80320.0,82811.5,86664.678266621,87471.17121694951,91541.16168794731,96332.94744906617,102005.88945762874,108763.78174258453
210021232,69011.0,71287.0,73269.0,75638.5,79307.69350100314,80077.13042419287,83961.64011874565,88543.70404504542,93979.84161436837,100470.96678727004
210021233,82834.0,84900.0,86005.0,88279.25,91780.83277389397,92508.92727631603,96178.2795440591,100470.03817061646,105513.71642580643,111472.70084252936
210021234,62928.0,65578.0,66647.0,68278.25,70785.01464010008,71304.77421726783,73922.65453315417,76975.89672297011,80552.66644366633,84763.5057367207
210021235,61204.0,62830.0,66049.0,68212.0,71562.75222940545,72265.82222170907,75815.70882405483,80005.50845296067,84979.51630277344,90923.16803380745
210031236,57651.0,59756.0,62422.0,64595.75,67969.92124321152,68680.00558672388,72267.51869454182,76514.28967130186,81572.66173626858,87639.54132908526
210031237,47835.0,49407.0,50646.0,52101.50000000001,54347.493758144774,54816.05658935541,57179.06957258627,59952.05715501908,63222.95855625244,67103.4854762325
210031239,61327.0,64174.0,66617.0,68856.75,72329.32995284612,73058.87173690375,76743.37286963405,81097.48027970637,86273.76479064234,92468.77534709111
210031438,50127.0,51598.0,52923.0,54331.99999999999,56501.768947338576,56953.0528453421,59227.49452832739,61888.42594560009,65016.46581222179,68713.37449397631
210031439,65536.0,69213.0,71189.0,73449.25,76947.26937053126,77680.19186808598,81379.70977822324,85739.88059438531,90907.88367449716,97072.32835329458
210031440,53617.0,55674.0,57747.0,60329.25,64375.82919404904,65239.42982232236,69615.35890068207,74868.48355875384,81224.195411982,88981.36173399916
210041240,60473.0,62313.0,66106.0,68225.5,71506.68356692282,72194.48081295234,75666.54542319315,79760.4736990497,84615.33212874594,90409.49143275023
210041241,57771.0,60086.0,62355.0,64093.74999999999,66774.60176359152,67333.19853441879,70149.5468373228,73450.46312632496,77338.73569880538,81944.60652670116
210051242,39929.0,41320.0,42128.0,42875.25,44016.00664270201,44250.228259895506,45427.56814312781,46787.31590287743,48362.81992845264,50194.9467136067
210051243,42682.0,42703.0,43784.0,44845.24999999999,46475.7093537308,46813.657096410636,48515.682731125344,50500.078063976645,52823.83458505724,55558.354048002475
210051245,54159.0,55799.0,58060.0,59668.75000000001,62148.73884505254,62665.35157473035,65269.886995308574,68321.77203772156,71915.68002838604,76171.50683987535
210051246,61184.0,62773.0,64890.0,66410.75,68745.33502224919,69228.66589712244,71662.31115054475,74496.40770954762,77810.85934427365,81705.5152091364
210051247,41252.0,42233.0,42973.0,44019.5,45627.477337514254,45960.8202856471,47639.71162773154,49597.458166106466,51890.43297240049,54589.288768231425
210051248,62576.0,60466.0,62743.0,63357.25,64287.645202950924,64476.456796591236,65423.28744512508,66504.11405771089,67740.13178959029,69156.49536187266
210051249,47044.0,48045.0,49418.0,50363.0,51807.60626694727,52104.81490300456,53599.3831802519,55329.00126202894,57337.61199167294,59679.33256380778
210051250,53305.0,55024.0,57393.0,59211.25,62025.03012943652,62614.52890646254,65590.03638605523,69096.55640895819,73252.28692689115,78208.6679337798
210051441,49550.0,50970.0,51786.0,52975.25,54800.09115579017,55177.631466339495,57078.33816954144,59290.29116967593,61875.17291890134,64909.94475607003
210051442,53313.0,55001.0,56593.0,57712.25,59424.32841462283,59776.90212291573,61550.23003540685,63604.4069699576,65992.48161834794,68779.93538649684
210051443,50651.0,51743.0,53243.0,54373.75,56105.89651163064,56463.361769864736,58262.07558166933,60350.09153332878,62783.29437782223,65631.0125404405
210051444,51004.0,52323.0,53510.0,54441.0,55861.7971687535,56153.37257427084,57618.859115103754,59310.55840212529,61269.597244016404,63546.31178809531
210051445,57858.0,56712.0,57508.0,58065.50000000001,58909.85686121932,59081.18386894066,59940.3102515379,60920.88199814411,62042.07168404835,63326.6237892642
211011251,52117.0,53822.0,55155.0,56498.25,58562.19545315475,58990.064199646185,61145.038464975936,63657.94863720435,66601.15628782855,70065.35308553553
211011254,55621.0,57632.0,59267.0,60976.25,63614.06671028987,64164.45230526463,66940.18981777852,70197.98191228624,74041.36411720856,78601.90005021881
211011255,70468.0,73149.0,74331.0,76165.25,78984.52008541187,79569.24525781638,82514.51482463541,85950.59021550645,89977.1459925143,94719.23380828429
211011256,57342.0,59141.0,60538.0,61829.00000000001,63806.796730978895,64215.00929786099,66269.13010636652,68653.93703354204,71433.39380921956,74686.87487509976
211011257,59852.0,62102.0,63522.0,64971.75000000001,67196.00603481865,67656.08636800548,69972.23851715103,72667.11275888664,75815.6088819687,79511.13611936252
211011258,61937.0,62929.0,64508.0,66008.75,68312.24642437759,68789.0226559522,71189.54179507263,73984.36766058716,77251.98389414663,81090.41051327917
211011259,54898.0,56387.0,58059.0,59291.0,61178.21417868031,61567.67090305449,63527.35081192038,65802.16371496698,68452.96782214836,71555.25690746511
211011260,57115.0,58190.0,59391.0,60052.25,61055.16837936304,61259.10195561627,62282.17568315457,63452.35550217504,64793.541775719044,66334.26842291231
211011446,52485.0,54522.0,56942.0,58581.25000000001,61110.9112534465,61638.69071995038,64300.37867688934,67424.08205614417,71108.96606394759,75481.02155737753
211011447,54243.0,56007.0,58175.0,59970.99999999999,62748.170159003,63329.3255364275,66262.01488743971,69714.07507858897,73799.96548984789,78665.99709655097
211011448,55086.0,56941.0,59194.0,60879.99999999999,63481.03253708146,64023.46430816055,66758.79797771048,69967.52056946528,73750.83703237073,78237.2129655179
211011449,57941.0,58701.0,61091.0,62892.75,65675.08321551047,66256.16757089937,69187.29613126509,72630.69582569807,76697.3178216703,81528.4208512827
211021261,73972.0,75886.0,78219.0,79775.5,82156.70979077974,82647.16704076766,85114.092893162,87972.22383871359,91295.59418315563,95175.62800721952
211021262,84300.0,85193.0,93733.0,97426.5,103185.06066300021,104404.84671985998,110575.8745546642,117928.62372119747,126750.5031992229,137417.54764681985
211031263,56324.0,58008.0,59653.0,61163.24999999999,63485.978068475175,63968.16520932935,66397.41239322764,69234.09986683074,72561.71360740424,76485.2068739736
211031265,63648.0,65765.0,67833.0,69579.75,72267.34515971209,72825.62646154627,75638.59720635424,78925.42518010538,82783.7870881304,87336.64234637911
211031266,54646.0,57209.0,59805.0,61624.0,64435.4887383998,65023.4403512172,67990.02269380221,71479.69118364493,75607.06852692743,80518.48124458798
211031267,59038.0,61542.0,63755.0,65614.0,68483.80846992393,69082.87395472788,72104.40315279484,75652.29773699239,79840.07492393065,84812.11822159488
211031268,64903.0,66752.0,68585.0,70353.75,73075.2968829737,73640.66218746487,76489.35916006993,79818.11632124594,83725.94115289855,88337.48321680409
211031450,54370.0,55946.0,57836.0,59320.0,61603.11639809116,62077.3142579091,64466.5545500819,67257.90196746973,70534.13867345374,74399.44435963231
211031451,57938.0,58979.0,62048.0,63898.49999999999,66757.03309333096,67354.31530906334,70367.44612261305,73908.86153320965,78093.46315072385,83067.68110806363
211031452,56606.0,58822.0,59391.0,61160.25,63893.18358368693,64464.19441894195,67344.76410060364,70730.21238495524,74730.30302733029,79484.90467112786
211041269,55585.0,56685.0,58772.0,60203.25,62402.40695133311,62858.30488716529,65154.44800471503,67831.96897567293,70967.96683338113,74659.07030171192
211041270,62012.0,63593.0,64868.0,66411.5,68781.84015809027,69272.82848955115,71745.29436117403,74626.09582516123,77997.12996783742,81960.85550379987
211041271,58876.0,61162.0,62970.0,64584.5,67068.34171629348,67584.2151688945,70183.4223006282,73219.98797993762,76783.92739978127,80988.51596053957
211041272,58903.0,60317.0,62732.0,64362.75000000001,66872.46325390153,67393.97828347798,70021.88900095347,73093.56820592882,76700.79726335415,80959.2022137889
211041273,59615.0,58813.0,60989.0,61912.0,63317.45285215366,63604.924407594175,65048.8080233661,66710.05159264736,68626.67933003434,70844.83488886025
211051274,62727.0,63939.0,65762.0,67745.25,70809.84126233615,71450.48609225401,74682.69108622764,78483.4138360799,82976.82996274316,88321.34269006674
211051275,57778.0,61025.0,63008.0,64864.49999999999,67731.30130102526,68330.00223201189,71349.96753349098,74897.5852939341,79087.09672066511,84063.93717396705
211051276,52092.0,54324.0,57853.0,59707.50000000001,62578.42005816466,63180.21260132335,66218.11135166872,69800.07789029364,74047.77131705449,79117.23214175603
211051277,53601.0,56374.0,58564.0,60566.25,63672.30766501178,64325.37718565042,67624.21656999836,71525.73442432925,76168.17336206196,81729.90381841784
211051278,56658.0,61266.0,64199.0,66605.75,70351.2146212363,71142.43155198131,75143.00898631201,79896.74521633582,85583.02348372852,92435.36766649265
211051279,56035.0,57893.0,59441.0,61383.25,64391.820279247484,65023.02607795899,68209.99228983081,71971.05699387868,76435.56090630151,81769.68735016313
211051280,58637.0,60518.0,63960.0,65591.75,68101.81890390479,68623.04377724646,71249.11440772306,74316.50031858498,77915.87220420549,82161.28504637135
211051281,56125.0,58240.0,60458.0,62459.75,65561.79119957243,66213.01179337512,69501.45740083951,73384.693121823,77997.42113367059,83512.92420741971
211051282,62514.0,64485.0,66833.0,68165.75,70204.74054312614,70624.73680825946,72737.2811646674,75184.98337554159,78031.31269899075,81354.65805267142
211051283,55022.0,57467.0,59571.0,61494.25,64472.26320220828,65096.70939349422,68249.18072201911,71967.4605836945,76378.4227538261,81644.90182617508
211051284,58940.0,61182.0,63843.0,65864.5,68992.7619883934,69648.13000850305,72956.09708740415,76854.31249187201,81474.1319643797,86983.84560691373
211051285,56818.0,59851.0,62363.0,64348.49999999999,67421.57089339833,68065.53700636039,71316.12125646371,75147.67029834063,79689.74965487732,85108.43809954572
211051286,49383.0,51519.0,53041.0,54735.25,57357.80228914896,57907.44382981594,60681.98673177854,63952.90252398235,67831.03244935929,72458.4964069409
212011287,60920.0,63819.0,64566.0,65781.5,67639.07395339652,68021.0797818063,69941.89621324357,72163.83589596584,74742.92885355548,77748.10560064453
212011288,53570.0,55563.0,58390.0,60240.24999999999,63103.57049740965,63703.45428562424,66731.38671305984,70299.72376047555,74528.76441447508,79572.64371383688
212011289,60040.0,62741.0,64352.0,66077.25,68734.50483813634,69287.32777047098,72073.67385690197,75334.37074392932,79168.6121791714,83701.67612414376
212011290,52552.0,52632.0,55406.0,57073.0,59648.73252896798,60187.12784965052,62903.40249838984,66097.12163874696,69872.47540945563,74362.34532112964
212011291,52501.0,54167.0,56386.0,57883.74999999999,60190.05085205104,60669.6893190304,63086.99220922242,65914.81144814786,69238.7069310817,73166.65571339181
212011292,52076.0,53761.0,55195.0,56296.75000000001,57982.363125622796,58329.579731693935,60076.05897264131,62099.67699202021,64452.9318650284,67200.66673669043
212021293,62974.0,65386.0,67504.0,69066.75,71465.14261886333,71961.47832472208,74460.39246874227,77369.294547623,80769.65487444094,84763.18581081739
212021294,59411.0,62656.0,62947.0,64532.0,66969.36524377651,67475.25008615844,70023.78150274449,72999.16925892225,76488.71143278481,80602.10629006318
212021295,41075.0,42827.0,44333.0,45361.75000000001,46940.68331082378,47267.46174645419,48912.728295243964,50828.07940123551,53067.22704594592,55697.240368943865
212021297,48566.0,48718.0,49650.0,50574.0,51985.793836858,52276.03476438221,53735.3415958713,55422.89106985644,57381.006090264455,59661.71418236095
212021299,69624.0,76893.0,75166.0,77301.0,80594.46316818774,81281.21986216141,84744.26308128404,88806.1752534435,93594.8562803085,99272.61911721579
212021453,54144.0,55217.0,55832.0,56735.75,58113.31843913437,58395.52171793166,59813.39012903768,61447.22185399624,63335.49006269369,65525.071419736996
212021454,51398.0,52262.0,53387.0,54602.25,56466.61916231948,56852.2246033651,58793.418132199076,61051.82717536406,63690.132675311856,66786.49013899433
212021455,51939.0,54307.0,55700.0,57054.25,59135.01440024685,59566.344345946316,61738.72464658808,64271.78235756354,67238.39126768873,70729.87312388548
212021456,49224.0,49911.0,51180.0,52158.5,53654.31161342321,53962.05337141697,55509.587639410274,57300.49174091403,59380.26122391852,61804.924745356155
212031300,47948.0,49556.0,50926.0,52101.25,53904.807929029375,54278.00605288708,56156.91544927563,58343.85974321138,60899.98513573249,63901.612024690265
212031301,54500.0,55599.0,57299.0,58707.24999999999,60871.54130034991,61320.35723799045,63580.982896738424,66217.94407563876,69307.56155886245,72945.55710544228
212031302,52312.0,53835.0,55382.0,56763.25,58886.798419951425,59327.396756870774,61546.871498766006,64137.19150228374,67173.94750354186,70752.05474304585
212031303,60548.0,62305.0,63115.0,64570.0,66802.81351501228,67264.81823812569,69590.81785477324,72298.05393120591,75462.17664349038,79177.60217446252
212031304,51173.0,52342.0,53615.0,54744.49999999999,56474.442537069845,56831.36438456935,58627.2524589619,60711.47096662618,63139.57328888374,65980.43696504203
212031305,46356.0,47769.0,49343.0,50462.25,52179.20701454613,52534.2821667523,54321.73921177806,56401.0480531349,58829.81045153955,61679.82992847876
212031306,57186.0,56742.0,58091.0,59291.00000000001,61128.18304040214,61507.00499035212,63412.85286666056,65623.36786993108,68196.88588354226,71205.63352922101
212031308,55725.0,59045.0,61900.0,64246.50000000001,67899.67638731825,68671.85695586192,72576.66743276652,77219.36841573971,82776.52275501812,89478.23713462247
212031457,57894.0,59237.0,60032.0,61195.00000000001,62973.296200359815,63339.29072068739,65179.89894067405,67310.75624036016,69786.34029219033,72673.8014618699
212031458,51862.0,52889.0,53876.0,54793.5,56193.18732598931,56480.27572920185,57923.051352342285,59587.63622040263,61514.11039031788,63751.46231938547
212041309,51783.0,53359.0,56552.0,58349.74999999999,61132.09889294366,61715.103370865516,64657.92574014441,68126.46710692001,72237.90278872006,77142.40894735519
212041310,45685.0,47345.0,48608.0,49869.50000000001,51810.858652382325,52214.24532653049,54246.88204721694,56622.61742767031,59412.370392083394,62705.472591311955
212041311,42502.0,44205.0,45908.0,47114.25,48971.16700997103,49357.187770224875,51302.50583291004,53577.24346965852,56249.792139394725,59406.38595791094
212041312,47033.0,48722.0,50071.0,51390.75000000001,53422.55310896028,53844.97974992341,55973.814165801705,58463.440039091074,61388.84555278608,64844.60654686783
212041313,58626.0,60172.0,62320.0,63921.75,66386.12732018212,66898.00462811746,69477.12559040292,72490.4987247193,76027.57707145209,80200.95067230963
212041314,52990.0,55823.0,55646.0,56970.75,59005.18197343475,59426.59832763438,61548.728924654846,64021.380062381824,66914.86557610173,70317.15623680514
212041316,47407.0,48684.0,49562.0,50560.0,52087.14418304346,52401.79837311657,53984.573324986064,55818.97810185023,57952.80852753424,60445.1355833482
212041317,40442.0,42139.0,43017.0,43792.50000000001,44976.72078771184,45219.9695984439,46442.791497585866,47855.66662511133,49493.50618575542,51399.13683851937
212041318,42777.0,43909.0,44576.0,45400.75,46660.76442129734,46919.76118271468,48221.932969173,49727.53303821349,51474.21746449595,53508.258961640466
212041459,43924.0,45110.0,46528.0,47548.25000000001,49112.18253726251,49435.25705733843,51061.25605835124,52950.67164590791,55154.91731307627,57737.92252713279
212041460,42015.0,43145.0,44170.0,45020.25,46320.17531907969,46587.66725296047,47932.85054756641,49489.87803625761,51298.433903234574,53407.41251046133
212051319,60464.0,62564.0,64346.0,65960.75,68443.65774241988,68958.93171285893,71554.69761089468,74584.85837760336,78138.14885455756,82326.04287933176
212051320,45295.0,44622.0,44292.0,44225.5,44125.89976463018,44106.024579488294,44006.6934146774,43895.19752091265,43770.08243869916,43629.72916559394
212051321,57032.0,58082.0,59969.0,60634.25000000001,61643.194658386004,61848.34132706394,62877.48827968519,64054.54405548981,65403.52037036164,66953.07905255251
212051322,56209.0,57462.0,58106.0,58896.75,60099.016678032385,60344.37841746457,61576.195714308524,62990.27856778903,64617.65511815165,66495.75307950964
212051323,62027.0,62757.0,65772.0,67105.75,69146.94444586983,69567.60097366894,71683.67896579244,74136.67842239716,76990.73654025447,80325.1594798943
212051324,62081.0,63883.0,66472.0,68065.5,70513.05026740582,71020.16249030168,73573.95872619715,76550.2897257301,80034.1157942653,84131.78880728882
212051325,57228.0,58047.0,59299.0,60578.75,62539.80301891685,62944.71024962964,64982.35404485293,67348.91115890662,70108.24756747187,73339.68466594016
212051326,58785.0,60602.0,62619.0,64311.25000000001,66918.22343008911,67460.7537975474,70195.39808954902,73396.58341794382,77162.15183745194,81615.75535938416
212051327,64230.0,66880.0,68610.0,69938.75,71970.4752746502,72388.62468007737,74491.51897486646,76926.00042584121,79754.29939430862,83053.12068543855
213011328,46639.0,48816.0,50078.0,51518.0,53740.11110667359,54203.70246411764,56541.65520429285,59285.29956202343,62521.674570563744,66361.3537977581
213011329,52140.0,54391.0,54470.0,55532.25,57156.69829894896,57491.09174176918,59172.84074680024,61120.15285925755,63382.97333627807,66022.89353700622
213011330,50950.0,52634.0,53966.0,55250.24999999999,57222.46769899102,57630.99132947556,59688.19217671861,62085.15640150792,64890.03086708559,68188.07264307226
213011331,48203.0,50446.0,50783.0,51946.5,53731.73579002816,54101.05352189727,55960.334455656426,58123.91026689889,60652.03886857715,63619.89104332509
213011332,52925.0,53880.0,55820.0,57265.0,59488.60959333573,59950.60013899519,62278.49203797893,64999.06191309286,68193.40388349631,71963.64573673418
213011333,44438.0,45976.0,46226.0,46989.75,48154.303116076444,48392.98599370962,49592.31569082906,50975.0001378117,52573.88962815647,54429.06018796944
213011334,41719.0,42113.0,43682.0,44561.5,45907.31197919052,46184.603409658666,47579.435103449985,49196.0120912311,51076.452316559866,53272.80905052973
213011335,41241.0,42876.0,43468.0,44284.75,45532.894712058296,45789.55932802457,47080.11637853865,48572.913517250796,50305.55992685764,52324.31810222472
213011336,46975.0,48530.0,50119.0,51430.49999999999,53449.228448791866,53868.82179529074,55983.25823011158,58455.36856446254,61359.301650119785,64788.51994724464
213011337,44155.0,45528.0,47322.0,48635.25,50659.79171619437,51081.55519705713,53207.92936855882,55699.679317800204,58634.17393363965,62109.40715845028
213011338,46262.0,47974.0,49129.0,50283.50000000001,52055.9450146553,52422.929414008555,54270.78725790339,56422.90444557479,58940.046671482465,61898.16344955392
213011339,52299.0,53949.0,55512.0,56913.25000000001,59068.18113819985,59515.48598482708,61768.946715918704,64400.07927263324,67486.18966495676,71124.4392264107
213011340,59646.0,61177.0,63463.0,65238.25,67975.61358143721,68546.05797270668,71422.21548376148,74793.66004300643,78765.5756588103,83471.27527610419
213021341,65344.0,69301.0,71989.0,74855.5,79326.4599539513,80274.06013227577,85068.65916898628,90784.75069921424,97647.45070315032,105951.60750877108
213021342,55384.0,57686.0,58832.0,60523.75,63134.34595277655,63678.98592642495,66425.67797601607,69648.99001212098,73451.17899957683,77962.15140336391
213021343,58728.0,61391.0,65402.0,68285.75000000001,72802.1034348147,73765.11557104974,78643.86894314879,84495.47701777738,91568.35790487203,100191.40644267385
213021344,76882.0,80219.0,83403.0,86220.75,90590.17049409193,91508.34053441323,96145.72096211085,101627.15923584401,108145.34713906712,115948.63182363004
213021345,57349.0,60249.0,61171.0,62722.25,65108.13277891076,65603.46058607406,68098.94132615058,71013.14805173251,74431.92906844766,78463.221614375
213021346,87460.0,90668.0,94350.0,97232.75,101688.9934032194,102621.08862017689,107324.28326596091,112857.87169653432,119404.13148396675,127195.85003417698
213031347,49839.0,51530.0,52895.0,54281.0,56414.47573494659,56857.94182835033,59092.70241179187,61705.623186031014,64775.137447452355,68400.11881306767
213031348,52664.0,55519.0,57701.0,59637.75,62640.38632291901,63271.14888272342,66456.71926101708,70220.9211138629,74695.5090839381,80050.18933730073
213031349,62566.0,64646.0,66404.0,67729.0,69756.1578142883,70173.72411648664,72274.0535647355,74707.64591824434,77537.62348625214,80841.94995781191
213031350,71878.0,75083.0,78218.0,81340.99999999999,86212.53742744635,87245.19648694384,92470.33805209622,98700.67455943054,106182.05434650517,115236.57006809874
213031351,57404.0,59885.0,62995.0,65295.75,68872.91954073736,69627.5478586992,73442.03108917548,77968.41942532056,83374.44859445748,89877.91874856023
213031352,76250.0,79585.0,83130.0,86186.00000000001,90938.51562612777,91941.43191538597,97011.3167211135,103029.44928854742,110219.85261741388,118873.60016940103
213041353,59609.0,61650.0,63288.0,64913.0,67413.08591676147,67932.36096707782,70548.73579101368,73605.52161813603,77193.40808912992,81426.53253074437
213041355,59363.0,60105.0,62404.0,63912.25,66229.30462139846,66709.51589965895,69127.98171969436,71947.39385430882,75248.59720236705,79132.85584159844
213041356,50733.0,51938.0,53740.0,54944.0,56790.46192780052,57172.16484645183,59093.50704430616,61327.65726643622,63936.101183582985,66995.41339863442
213041357,53067.0,54596.0,56150.0,57428.0,59388.63180765806,59794.145635530826,61835.559298635235,64210.55686003184,66985.05113806922,70241.22670261779
213041358,50053.0,54310.0,55312.0,56493.0,58302.32436903385,58675.778836851845,60555.011954610796,62736.85954893557,65279.878605030455,68256.74058894117
213041359,47870.0,62969.0,57008.0,60192.75,65236.7489272339,66330.08356173788,71888.37538805816,78665.4457059984,87008.39977954392,97389.64737136719
213041360,58907.0,61123.0,63364.0,65322.75,68351.7002689816,68985.5801987613,72184.37222296251,75949.87861803369,80407.05491448243,85715.64762025618
