id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_latitude,min_pri_longitude,min_pri_distance,min_pri_duration,min_sec_latitude,min_sec_longitude,min_sec_distance,min_sec_duration,min_other_latitude,min_other_longitude,min_other_distance,min_other_duration
435028187,11/4 Alfred Square,St Kilda,3182,340,Apartment,1,1,1,0,Y,-37.86456891,144.97426244,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435127039,4/29 Marine Parade,St Kilda,3182,465,Apartment,1,1,0,0,N,-37.871783,144.976656,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435026071,317/157 Fitzroy St,St Kilda,3182,385,Apartment,1,1,1,0,N,-37.85884736,144.97945824,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435126639,8/26 Loch Street,St Kilda West,3182,525,House,2,1,1,0,N,-37.85798891,144.97365829,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435126531,2/29 Mitford Street,St Kilda,3182,360,Apartment,2,1,0,0,N,-37.87262,144.981863,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435125995,3/79 Barkly Street,St Kilda,3182,400,Apartment,2,1,1,0,N,-37.862559,144.981846,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435023879,107/181 Fitzroy Street,St Kilda,3182,550,Apartment,2,1,1,0,N,-37.85774455,144.98132267,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
433640255,704/6 St Kilda Road,St Kilda,3182,560,Apartment,2,1,1,0,Y,-37.85661961,144.98344371,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435120983,4/4 Gurner Street,St Kilda,3182,300,Apartment,1,1,1,0,N,-37.86190518,144.98024615,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435120571,303/25-29 Alma Road,St Kilda,3182,520,Apartment,2,2,1,0,N,-37.86077781,144.9853181,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435115115,5/34 Princes Street,St Kilda,3182,650,Apartment,2,1,1,0,N,-37.85953097,144.98210688,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434824847,6/42 Burnett Street,St Kilda,3182,360,Apartment,1,1,0,0,N,-37.86012356,144.98145418,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434922519,12/117 Park Street,St Kilda West,3182,330,House,1,1,1,0,N,-37.85587129,144.96739682,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434818183,2G05/14-16 The Esplanade,St Kilda,3182,1400,Apartment,2,2,1,1,N,-37.8650177,144.97468211,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435114467,2/24 Princes Street,St Kilda,3182,400,Apartment,1,1,1,0,N,-37.85930008,144.98190585,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434915075,2403/14-16 The Esplanade,St Kilda,3182,1500,Apartment,3,3,2,0,N,-37.8650177,144.97468211,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435015603,6/9 Eildon Road,St Kilda,3182,430,Apartment,1,1,0,0,N,-37.863073,144.975872,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434808059,30 Fawkner Street,St Kilda,3182,650,House,2,1,1,0,N,-37.865446,144.979569,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434807443,13/26 Loch Street,St Kilda West,3182,470,Unit,2,1,1,0,N,-37.85798891,144.97365829,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435011831,1/3 Church Square,St Kilda,3182,450,Apartment,2,1,0,0,N,-37.86349531,144.97668121,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435112539,10/33 Charnwood Road,St Kilda,3182,400,Apartment,1,1,1,0,N,-37.859071,144.987404,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435011595,5/20 Princes Street,St Kilda,3182,500,Unit,2,1,0,0,N,-37.85895934,144.98158709,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435011347,4/25 Brighton Road,St Kilda,3182,325,Apartment,1,1,1,0,N,-37.869254,144.987343,-37.87022,144.98902,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435110663,12/45 Marine Parade,St Kilda,3182,790,Apartment,2,2,2,0,N,-37.87444921,144.97702578,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434905463,14/62 Alma Road,St Kilda,3182,425,Apartment,2,1,1,0,N,-37.86088624,144.98862856,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435008727,1/132 Inkerman Street,St Kilda,3182,480,Apartment,2,1,1,0,N,-37.864802,144.988419,-37.87022,144.98902,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435109651,8/77 Park Street,St Kilda West,3182,700,Apartment,2,1,1,0,N,-37.856962,144.969503,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435108903,12/22 The Esplanade,St Kilda,3182,435,Apartment,1,1,0,0,N,-37.86621725,144.97578603,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435108639,307/3-5 St Kilda Road,St Kilda,3182,430,Apartment,1,1,1,0,N,-37.85891849,144.9833268,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434688447,103/111 Inkerman Street,St Kilda,3182,430,Apartment,2,1,1,0,N,-37.86492004,144.98679441,-37.87022,144.98902,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435106575,1708/3-5 St Kilda Road,St Kilda,3182,600,Apartment,2,2,1,0,N,-37.85891849,144.9833268,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435105411,214/181 St Kilda Road,St Kilda,3182,390,Apartment,1,1,1,0,N,-37.86104755,144.98405409,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435104371,308/181 Fitzroy Street,St Kilda,3182,525,Apartment,2,1,1,0,N,-37.85774455,144.98132267,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435103723,13/38 Charnwood Road,St Kilda,3182,270,Apartment,1,1,1,0,N,-37.858695,144.986971,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435102587,34/18-20 Esplanade,St Kilda,3182,700,Apartment,2,1,1,0,Y,-37.86587718,144.97501365,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434896575,6/30 Blessington Street,St Kilda,3182,450,Apartment,2,1,1,0,N,-37.86989094,144.98153779,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435101731,13/9 Fitzroy Street,St Kilda,3182,430,Apartment,1,1,1,0,Y,-37.86260332,144.97315682,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435000287,35/69 Wellington Street,St Kilda,3182,720,Apartment,3,2,2,0,N,-37.8567649,144.98726815,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435099335,1/76 Octavia Street,St Kilda,3182,300,Apartment,1,1,0,0,N,-37.858111,144.987646,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435098403,106/173 Barkly St,St Kilda,3182,340,Apartment,1,1,1,0,N,-37.8677997,144.98089368,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435097859,7/1 Fiona Court,St Kilda,3182,375,Unit,1,1,1,0,N,-37.86368817,144.98858648,-37.86057,144.99191,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435096559,318/181 Fitzroy Street,St Kilda,3182,580,Apartment,1,1,0,0,Y,-37.85774455,144.98132267,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435096039,2/27 Eildon Road,St Kilda,3182,500,Apartment,1,1,1,0,N,-37.86205786,144.97759349,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435095839,1/27 Eildon Road,St Kilda,3182,625,Apartment,2,1,1,0,Y,-37.86205786,144.97759349,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434994031,506/181 St Kilda Road,St Kilda,3182,340,Apartment,1,1,0,0,N,-37.86104755,144.98405409,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435095363,21/313 Beaconsfield Parade,St Kilda West,3182,450,Apartment,1,1,1,0,N,-37.85650237,144.96689073,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435095163,G10/3-5 St Kilda Road,St Kilda,3182,460,Apartment,2,1,1,0,N,-37.85891849,144.9833268,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
418126866,2511/3-5 St Kilda Road,St Kilda,3182,750,Apartment,2,2,2,0,N,-37.858948,144.983092,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435092339,701/18 Grey Street,St Kilda,3182,620,Apartment,2,2,1,0,Y,-37.86012731,144.97808088,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434885227,210/88 Carlisle Street,St Kilda,3182,550,Apartment,1,1,1,0,N,-37.86759565,144.98587972,-37.87022,144.98902,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435090971,309a/33 Inkerman Street,St Kilda,3182,550,Apartment,2,1,1,0,Y,-37.8644071,144.98313637,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434581451,14/211 Canterbury Road,St Kilda West,3182,450,Apartment,2,1,1,0,N,-37.856679,144.973523,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435088003,9D/12 Marine Parade,St Kilda,3182,520,Apartment,1,1,1,0,Y,-37.87014862,144.97644013,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
430407574,2/30 Marine Parade,St Kilda,3182,580,Unit,2,1,0,0,N,-37.87210853,144.97669346,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435084647,1705/3-5 St Kilda Road,St Kilda,3182,420,Apartment,1,1,1,0,N,-37.85891849,144.9833268,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435084039,203/10 Martin Street,St Kilda,3182,550,Apartment,2,1,1,0,N,-37.86679138,144.98775258,-37.87022,144.98902,,,-37.83071,145.05401,,,-37.84977,144.98231,,
431012978,6/39 Wellington Street,St Kilda,3182,600,Apartment,2,3,2,0,N,-37.85652573,144.98548585,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434980547,57 Waterloo Crescent,St Kilda,3182,650,House,2,1,0,0,N,-37.86221448,144.98356823,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435083051,11/9 Herbert Street,St Kilda,3182,390,Apartment,2,1,0,0,N,-37.87114436,144.98247217,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434979839,15/18 Princes Street,St Kilda,3182,565,Apartment,2,1,1,0,N,-37.8588112,144.9814485,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435079295,9/5 Herbert Street,St Kilda,3182,420,Apartment,2,1,0,0,N,-37.870852,144.982286,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435076867,4/260 St Kilda Road,St Kilda,3182,450,Apartment,2,1,1,0,N,-37.86345411,144.98572843,-37.86057,144.99191,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435074663,60a Barkly Street,St Kilda,3182,930,Townhouse,3,2,2,0,N,-37.86146248,144.98246386,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434779795,2307/14-16 The Esplanade,St Kilda,3182,800,Apartment,1,1,1,0,Y,-37.8650177,144.97468211,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435073323,27/352 Canterbury Road,St Kilda,3182,540,Apartment,2,1,1,0,N,-37.85926245,144.97697434,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435071559,41/64 Fitzroy Street,St Kilda,3182,430,Apartment,1,1,1,0,N,-37.85921163,144.97777416,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434879475,2/350 Beaconsfield Parade,St Kilda West,3182,500,Apartment,2,1,1,0,N,-37.85964786,144.97161234,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434877263,12 Gurner Street,St Kilda,3182,1750,House,4,2,1,1,N,-37.861633,144.980719,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434660379,1/83 Park St,St Kilda West,3182,375,Apartment,2,1,1,0,N,-37.856654,144.968921,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434660003,31A Carlisle Street,St Kilda,3182,565,Apartment,2,1,1,0,N,-37.86734952,144.98098062,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434972011,3/104 Barkly Street,St Kilda,3182,700,Apartment,2,2,2,1,N,-37.86471944,144.98186235,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434761639,1/17 Charnwood Crescent,St Kilda,3182,430,Apartment,2,1,1,0,N,-37.859982,144.986391,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434971115,5/19 Charnwood Road,St Kilda,3182,230,Studio,1,1,0,0,N,-37.858966,144.986509,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435064483,2/3 Dalgety Street,St Kilda,3182,270,Studio,1,1,0,0,N,-37.86057388,144.97933906,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
419569122,1/22 Jackson Street,St Kilda,3182,825,Apartment,3,2,3,0,N,-37.861751,144.975578,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434960711,11 Cintra Avenue,St Kilda,3182,1175,House,3,2,1,0,N,-37.858843,144.991446,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435060867,341 St Kilda Road,St Kilda,3182,630,Townhouse,3,2,0,0,N,-37.86597165,144.9857488,-37.87022,144.98902,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434958351,4/36 Blessington Street,St Kilda,3182,300,Apartment,1,1,1,0,N,-37.869755,144.981896,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435058867,11/23 Robe Street,St Kilda,3182,310,Apartment,1,1,0,0,N,-37.864921,144.978015,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435056843,9/128 Inkerman Street,St Kilda,3182,390,Apartment,2,1,1,0,N,-37.864751,144.988057,-37.87022,144.98902,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435056163,2/110 Wellington Street,St Kilda,3182,315,Apartment,1,1,1,0,N,-37.857593,144.99098,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434847019,3/10 Havelock Street,St Kilda,3182,460,Apartment,2,1,0,0,N,-37.86653846,144.97892374,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434950699,311/3 Greeves Street,St Kilda,3182,460,Apartment,2,1,1,0,N,-37.86440182,144.98285616,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435052991,110/157 Fitzroy Street,St Kilda,3182,510,Apartment,2,1,1,0,Y,-37.85884736,144.97945824,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435052651,10/10 Acland Street,St Kilda,3182,390,Apartment,1,1,1,0,N,-37.862954,144.974715,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
428872922,5/349 Beaconsfield Parade,St Kilda West,3182,360,Flat,1,1,0,0,N,-37.85942796,144.9714024,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434948339,1/10 Havelock Street,St Kilda,3182,460,Apartment,2,1,0,0,N,-37.86653846,144.97892374,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
427828058,12 Lynott Street,St Kilda,3182,770,Townhouse,2,2,1,0,N,-37.86692892,144.98829813,-37.87022,144.98902,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435050907,14/37 Vale St,St Kilda,3182,315,Unit,1,1,1,0,N,-37.866584,144.984796,-37.87022,144.98902,,,-37.81289,144.95442,,,-37.84977,144.98231,,
433079558,14/33 Grey Street,St Kilda,3182,285,Apartment,1,1,0,0,N,-37.86081617,144.97822986,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435145855,3/33 Neptune Street,St Kilda,3182,480,Apartment,2,1,1,0,N,-37.862893,144.979437,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435145751,10/17 Redan Street,St Kilda,3182,630,Apartment,3,1,1,0,N,-37.860046,144.989583,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435140503,11/15-17 Crimea Street,St Kilda,3182,375,Apartment,1,1,1,0,N,-37.858801,144.987923,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435128139,8/2-6 Wimmera Place,St Kilda,3182,390,Apartment,1,1,1,0,N,-37.864115,144.97459315,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435127811,3/1 Acland Street,St Kilda,3182,350,Apartment,1,1,1,0,N,-37.86268439,144.9739733,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435125127,9/1 Dalgety Street,St Kilda,3182,350,Apartment,1,1,1,0,N,-37.860644,144.979234,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
432603862,20/92 Grey Street,St Kilda,3182,300,Studio,0,1,1,0,Y,-37.86326312,144.98103822,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435116371,102/363 Beaconsfield Parade,St Kilda West,3182,340,Apartment,1,1,0,0,N,-37.86111904,144.97299822,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435114107,1011/3-5 St Kilda Road,St Kilda,3182,680,Apartment,2,2,2,0,N,-37.85891849,144.9833268,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435111383,5/2 Emilton Avenue,St Kilda,3182,550,Apartment,2,1,1,0,N,-37.86219116,144.98168195,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435109463,2/25 Acland Street,St Kilda,3182,770,Apartment,2,1,1,0,N,-37.86364755,144.97487955,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435100487,6/151 Fitzroy Street,St Kilda,3182,450,Apartment,1,1,1,0,N,-37.85911228,144.97900941,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435099827,405/196 St Kilda Road,St Kilda,3182,490,Apartment,2,1,2,0,N,-37.86179684,144.98512927,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435094555,16/4 Wando Grove,St Kilda,3182,275,Studio,0,1,1,0,N,-37.86089588,145.00827009,-37.85823,145.0105,,,-37.88014,145.2153,,,-37.83762,144.99768,,
435073215,22/19 Robe Street,St Kilda,3182,450,Apartment,2,1,1,0,N,-37.85884736,144.97945824,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435067779,DB03/8 Blanche Street,St Kilda,3182,650,Apartment,2,2,1,0,N,-37.86526824,144.98239902,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435062395,7/170 St Kilda Road,St Kilda,3182,395,Apartment,1,1,1,0,Y,-37.86121283,144.98497675,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
435031499,1 Neptune Street,St Kilda,3182,900,House,3,1,1,1,N,-37.8636,144.978221,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435026371,17/7 Alfred Square,St Kilda,3182,460,Apartment,2,1,1,0,N,-37.86451727,144.97490094,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435024679,11/8 Mitford Street,St Kilda,3182,370,Apartment,2,1,1,0,N,-37.870825,144.981196,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435022107,331 Canterbury Road,St Kilda West,3182,895,House,3,2,1,0,N,-37.857561,144.975199,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434999587,2/18 Princes Street,St Kilda,3182,465,Apartment,2,1,0,0,N,-37.8588112,144.9814485,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434994495,3/25 York Street,St Kilda West,3182,420,Apartment,2,1,1,0,N,-37.85635406,144.97082747,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434958271,12/31 Eildon Road,St Kilda,3182,345,Unit,1,1,0,0,N,-37.861715,144.977591,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434972275,409/6 Victoria Street,St Kilda,3182,460,Apartment,1,1,1,0,N,-37.86425356,144.97286297,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434951043,1B Wordsworth Street,St Kilda,3182,950,Townhouse,3,2,2,0,N,-37.873077,144.977474,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435137751,13/22 St Kilda Rd,St Kilda,3182,640,Townhouse,2,1,2,1,N,-37.85701557,144.98354929,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
435124391,9/33 Charnwood Road,St Kilda,3182,375,Apartment,1,1,1,0,N,-37.859071,144.987404,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434211135,G01/182 Barkly Street,St Kilda,3182,425,Apartment,2,1,1,0,N,-37.86859987,144.98115803,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434106175,142B St Kilda Road,St Kilda,3182,400,Apartment,1,1,0,0,N,-37.86025151,144.98471294,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
423374762,24/40 Waterloo Crescent,St Kilda,3182,265,Apartment,1,1,1,0,N,-37.862703,144.98355,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
433964247,5/149 Fitzroy Street,St Kilda,3182,500,Apartment,0,1,1,0,Y,-37.85928124,144.97877651,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
420342318,106/182 Barkly Street,St Kilda,3182,410,Apartment,1,1,1,0,N,-37.868623,144.981402,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434525843,7/5 Acland Street,St Kilda,3182,280,Studio,0,1,0,0,N,-37.86281734,144.97407169,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434725499,2/18 The Esplanade,St Kilda,3182,500,Unit,2,1,1,0,N,-37.86587718,144.97501365,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434708943,7/22 Mitford Street,St Kilda,3182,400,Apartment,2,1,1,0,N,-37.872127,144.982013,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434687163,3/98 Barkly Street,St Kilda,3182,450,Apartment,2,1,1,0,N,-37.86379366,144.9820363,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
433874627,6/110 Wellington Street,St Kilda,3182,315,Apartment,1,1,1,0,N,-37.857593,144.99098,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434661319,43/350 BEACONSFIELD Parade,St Kilda,3182,750,Apartment,2,2,1,0,Y,-37.85964786,144.97161234,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434970691,4/31 Park Street,St Kilda West,3182,550,Apartment,2,1,0,0,N,-37.859128,144.972308,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434050287,12/321 Beaconsfield Parade,St Kilda West,3182,400,Apartment,1,1,1,0,N,-37.85709886,144.96803369,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434151083,1601/6 St Kilda Road,St Kilda,3182,410,Apartment,1,1,1,0,N,-37.85661961,144.98344371,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434952611,1/23a The Esplanade,St Kilda,3182,530,Apartment,2,1,0,0,N,-37.86645124,144.97629117,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
422445726,210/40-44 Pakington St,St Kilda,3182,480,Apartment,2,1,1,0,N,-37.865691,144.988183,-37.87022,144.98902,,,-37.83071,145.05401,,,-37.84977,144.98231,,
435145647,311/196 St Kilda Road,St Kilda,3182,420,Apartment,2,1,0,0,N,-37.86179684,144.98512927,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434934159,14/119-125  Wellington Street,St Kilda,3182,430,Apartment,2,1,1,0,N,-37.8571465,144.99021922,-37.85955,144.99155,,,-37.80897,145.05578,,,-37.84977,144.98231,,
434912983,8/28 Grey Street,St Kilda,3182,410,Apartment,2,1,0,0,N,-37.860412,144.978343,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434904927,2/28 Carlisle Street,St Kilda,3182,435,Apartment,2,1,1,0,N,-37.86705698,144.98165149,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
429810198,3/134 Inkerman Street,St Kilda,3182,350,Unit,2,1,1,0,N,-37.864823,144.988566,-37.86057,144.99191,,,-37.83071,145.05401,,,-37.84977,144.98231,,
434893207,4/12 Foster Street,St Kilda,3182,560,Apartment,2,1,0,0,N,-37.86872598,144.98295066,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
433412778,1 Marine Avenue,St Kilda,3182,1595,House,5,3,2,0,N,-37.873865,144.977457,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434854231,6/10A Mitford Street,St Kilda,3182,470,Unit,2,1,1,0,N,-37.87116208,144.98140307,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434846627,20/25 Robe Street,St Kilda,3182,350,Apartment,2,1,0,0,N,-37.864842,144.978131,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
435053155,606/6 St Kilda Road,St Kilda,3182,410,Apartment,1,1,1,0,N,-37.85661961,144.98344371,-37.85812,144.97779,,,-37.84883,144.98214,,,-37.84977,144.98231,,
434834455,5/78 Barkly Street,St Kilda,3182,430,Apartment,2,1,1,0,N,-37.862777,144.982222,-37.85812,144.97779,,,-37.80897,145.05578,,,-37.84977,144.98231,,
424521746,107/80 Carlisle St,St Kilda,3182,410,Apartment,1,1,1,0,N,-37.867401,144.985339,-37.87022,144.98902,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434802219,2B/12 Marine Parade,St Kilda,3182,460,Unit,2,1,1,0,N,-37.87014862,144.97644013,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434793479,6/104 Barkly Street,St Kilda,3182,675,Apartment,2,2,1,0,N,-37.86471944,144.98186235,-37.85812,144.97779,,,-37.81289,144.95442,,,-37.84977,144.98231,,
434791671,202/20 Blessington Street,St Kilda,3182,850,Apartment,3,2,1,1,N,-37.870417,144.980125,-37.87323,144.98349,,,-37.81289,144.95442,,,-37.84977,144.98231,,
