id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,closest_primary_lat,closest_primary_long,closest_primary_distance,closest_primary_duration,closest_secondary_lat,closest_secondary_long,closest_secondary_distance,closest_secondary_duration,closest_train_lat,closest_train_long,closest_train_distance,closest_train_duration,closest_tram_lat,closest_tram_long,closest_tram_distance,closest_tram_duration,closest_bus_lat,closest_bus_long,closest_bus_distance,closest_bus_duration,closest_park_lat,closest_park_long,closest_park_distance,closest_park_duration,cbd_lat,cbd_long,cbd_distance,cbd_duration
433422198,1406/80 A'Beckett Street,Melbourne,3000,600,Apartment,2,1,0,0,N,-37.80903594,144.9610528,-37.80205,144.96951,1593.1,167.2,-37.79698,144.95538,1684.9,203.7,-37.809939,144.962594,245.8,32.3,-37.810291,144.961596,593.0,88.7,-37.809659,144.95841,450.1,51.0,-37.81878617,144.9692956,1964.7,254.1,-37.81022819,144.9627652,494.2,73.6
433605462,1902/228 Latrobe Street,Melbourne,3000,750,Apartment,2,1,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
431255158,4/15-19 Anthony Street,Melbourne,3000,1500,Apartment,4,3,0,0,N,-37.80914488,144.9589035,-37.80205,144.96951,1634.4,178.9,-37.79698,144.95538,1726.1,215.4,-37.809939,144.962594,451.0,68.5,-37.811005,144.959122,478.0,84.6,-37.809659,144.95841,213.4,35.8,-37.81878617,144.9692956,2169.9,290.3,-37.81022819,144.9627652,699.4,109.7
426283834,201/302 Little Lonsdale St,Melbourne,3000,600,Apartment,3,1,0,0,Y,-37.811512,144.960504,-37.80205,144.96951,1949.4,221.8,-37.79698,144.95538,2041.2,258.3,-37.809939,144.962594,388.1,72.0,-37.811105,144.961778,381.4,68.6,-37.811789,144.959135,382.0,60.2,-37.81878617,144.9692956,1858.2,255.5,-37.81022819,144.9627652,636.5,113.2
433422786,3 BEDROOM APARTMENT/339  Swanston Street,Melbourne,3000,425,Apartment,3,1,0,0,Y,-37.81034757,144.9638913,-37.80205,144.96951,1729.2,196.0,-37.79698,144.95538,2477.3,312.2,-37.809939,144.962594,824.2,126.0,-37.810382,144.964274,103.5,30.1,-37.811598,144.964195,340.0,61.7,-37.81878617,144.9692956,1576.9,224.7,-37.81022819,144.9627652,991.4,137.6
433425162,2 BEDROOM APARTMENT/238 Flinders Street,Melbourne,3000,417,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
433425226,2 BDRM LARGE/238 Flinders Street,Melbourne,3000,417,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
433422690,2 BEDROOM APARTMENT/339  Swanston Street,Melbourne,3000,370,Apartment,2,1,0,0,Y,-37.81034757,144.9638913,-37.80205,144.96951,1729.2,196.0,-37.79698,144.95538,2477.3,312.2,-37.809939,144.962594,824.2,126.0,-37.810382,144.964274,103.5,30.1,-37.811598,144.964195,340.0,61.7,-37.81878617,144.9692956,1576.9,224.7,-37.81022819,144.9627652,991.4,137.6
433425014,1 BDRM TWIN/238 Flinders Street,Melbourne,3000,338,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
433421706,1 BDRM CONVERTIBLE/339  Swanston Street,Melbourne,3000,330,Apartment,1,1,0,0,Y,-37.81034757,144.9638913,-37.80205,144.96951,1729.2,196.0,-37.79698,144.95538,2477.3,312.2,-37.809939,144.962594,824.2,126.0,-37.810382,144.964274,103.5,30.1,-37.811598,144.964195,340.0,61.7,-37.81878617,144.9692956,1576.9,224.7,-37.81022819,144.9627652,991.4,137.6
433422278,1 BDRM TWIN/339 Swanston Street,Melbourne,3000,330,Apartment,1,1,0,0,Y,-37.81034757,144.9638913,-37.80205,144.96951,1729.2,196.0,-37.79698,144.95538,2477.3,312.2,-37.809939,144.962594,824.2,126.0,-37.810382,144.964274,103.5,30.1,-37.811598,144.964195,340.0,61.7,-37.81878617,144.9692956,1576.9,224.7,-37.81022819,144.9627652,991.4,137.6
433422574,1 BEDROOM LARGE/339  Swanston Street,Melbourne,3000,275,Apartment,0,1,0,0,Y,-37.81034757,144.9638913,-37.80205,144.96951,1729.2,196.0,-37.79698,144.95538,2477.3,312.2,-37.809939,144.962594,824.2,126.0,-37.810382,144.964274,103.5,30.1,-37.811598,144.964195,340.0,61.7,-37.81878617,144.9692956,1576.9,224.7,-37.81022819,144.9627652,991.4,137.6
433424954,STUDIO TWIN/238 Flinders Street,Melbourne,3000,269,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
433423402,STUDIO DBL APARTMENT/238 Flinders Street,Melbourne,3000,269,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
433423334,STUDIO APARTMENT/238 Flinders Street,Melbourne,3000,259,Apartment,0,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
433423134,STUDIO APARTMENT/339  Swanston Street,Melbourne,3000,255,Apartment,0,1,0,0,Y,-37.81034757,144.9638913,-37.80205,144.96951,1729.2,196.0,-37.79698,144.95538,2477.3,312.2,-37.809939,144.962594,824.2,126.0,-37.810382,144.964274,103.5,30.1,-37.811598,144.964195,340.0,61.7,-37.81878617,144.9692956,1576.9,224.7,-37.81022819,144.9627652,991.4,137.6
432869670,6008/228 La Trobe Street,Melbourne,3000,750,Apartment,2,1,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
432777186,2505/228 La Trobe Street,Melbourne,3000,650,Apartment,1,1,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
432708186,2509/228 La Trobe Street,Melbourne,3000,750,Apartment,2,1,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
432705442,24/300 King St,Melbourne,3000,1099,Apartment,3,2,0,0,Y,-37.81317958,144.9545292,-37.81271,144.94055,1729.2,247.3,-37.79698,144.95538,2259.7,299.3,-37.811981,144.955654,421.9,71.7,-37.81248,144.953732,749.6,122.1,-37.814201,144.955297,175.9,21.1,-37.81878617,144.9692956,2425.5,311.9,-37.81022819,144.9627652,1421.9,195.8
432705462,504/38 Rose Lane,Melbourne,3000,1099,Apartment,3,2,1,0,Y,-37.81501255,144.9541729,-37.81271,144.94055,1778.6,268.9,-37.82823,144.96477,2592.2,353.3,-37.811981,144.955654,1093.2,175.1,-37.815313,144.952381,315.6,62.5,-37.814288,144.955124,610.3,109.3,-37.81878617,144.9692956,2606.5,361.6,-37.81022819,144.9627652,1873.9,286.0
426537922,3817/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
431527010,1111/38 La Trobe St,Melbourne,3000,550,Apartment,0,1,0,0,N,-37.80825992,144.967635,-37.80205,144.96951,780.0,95.7,-37.79698,144.95538,2266.8,284.9,-37.809939,144.962594,1066.7,152.6,-37.808185,144.968537,87.7,12.3,-37.808579,144.966311,333.2,50.4,-37.81878617,144.9692956,1711.7,236.0,-37.81022819,144.9627652,718.8,105.4
432409838,81 Abeckett Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80937409,144.9612062,-37.80205,144.96951,1609.0,186.6,-37.79698,144.95538,1907.0,231.7,-37.809939,144.962594,204.9,27.8,-37.810291,144.961596,552.1,84.2,-37.810604,144.95885,556.8,74.0,-37.81878617,144.9692956,1923.8,249.6,-37.81022819,144.9627652,453.3,69.0
432580582,8303/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
432424406,3815/228 La Trobe Street,Melbourne,3000,880,Apartment,2,2,0,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
432418594,161/99 Spring Street,Melbourne,3000,1400,Apartment,3,2,2,0,N,-37.81252816,144.9733347,-37.80205,144.96951,1485.2,203.0,-37.80298,144.9905,3058.1,387.6,-37.811054,144.972911,606.5,89.2,-37.812379,144.974488,788.1,118.3,-37.80972,144.971323,893.8,133.5,-37.81878617,144.9692956,1212.3,176.9,-37.81022819,144.9627652,1363.0,191.5
426639346,6016/228 La Trobe Street,Melbourne,3000,900,Apartment,2,2,0,0,N,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
430779242,708/228 A'BECKETT STREET,Melbourne,3000,525,Apartment,2,1,0,0,N,-37.81028804,144.9566523,-37.79873,144.95064,2068.6,284.9,-37.79698,144.95538,1853.8,233.5,-37.811981,144.955654,280.0,41.2,-37.809743,144.955454,193.5,23.1,-37.810488,144.956331,34.1,4.1,-37.81878617,144.9692956,2343.4,298.2,-37.81022819,144.9627652,872.3,124.1
432208514,Unit 1212/22-24 Jane Bell Lane,Melbourne,3000,400,Apartment,1,1,1,0,N,-37.8101513,144.966218,-37.80205,144.96951,1236.3,129.8,-37.79698,144.95538,2344.5,283.0,-37.809939,144.962594,846.4,118.6,-37.808909,144.966098,618.4,96.0,-37.809574,144.966488,89.8,16.7,-37.81878617,144.9692956,1305.5,188.4,-37.81022819,144.9627652,498.5,71.4
432179838,8 Sutherland St,Melbourne,3000,650,Apartment,3,2,0,0,N,-37.81140829,144.9610169,-37.80205,144.96951,1890.9,207.7,-37.79698,144.95538,1982.7,244.2,-37.809939,144.962594,329.6,58.0,-37.811105,144.961778,322.9,54.5,-37.812636,144.960645,448.8,63.9,-37.81878617,144.9692956,1799.8,241.5,-37.81022819,144.9627652,578.0,99.2
427240730,1804/137 Bourke Street,Melbourne,3000,450,Apartment,1,1,0,0,N,-37.81272215,144.9691353,-37.80205,144.96951,1638.5,181.3,-37.82823,144.96477,2379.2,343.3,-37.811054,144.972911,604.3,87.8,-37.812468,144.969169,301.9,53.2,-37.810444,144.968861,630.2,93.8,-37.81878617,144.9692956,972.4,136.4,-37.81022819,144.9627652,900.6,122.9
431743038,31 A'beckett St,Melbourne,3000,500,Apartment,2,1,1,0,N,-37.80891993,144.9626061,-37.80205,144.96951,1754.3,220.5,-37.79698,144.95538,1846.1,257.0,-37.809939,144.962594,345.5,75.8,-37.809647,144.963465,428.6,85.8,-37.807495,144.965637,841.6,145.1,-37.81878617,144.9692956,2064.4,297.6,-37.81022819,144.9627652,593.9,117.0
431307898,157/44 Spencer Street,Melbourne,3000,300,Apartment,1,1,0,0,Y,-37.81974002,144.9547488,-37.82935,144.9535,1657.3,200.8,-37.82823,144.96477,1950.1,252.3,-37.817936,144.951411,1031.0,163.0,-37.818847,144.955055,504.4,64.4,-37.819325,144.953509,477.0,78.2,-37.81878617,144.9692956,2213.3,300.7,-37.81022819,144.9627652,2139.2,274.4
401596456,404/402-408 La Trobe Street,Melbourne,3000,575,Apartment,2,1,1,0,N,-37.8111586,144.9577218,-37.80205,144.96951,2009.7,227.7,-37.79698,144.95538,2101.5,264.2,-37.811981,144.955654,431.9,80.2,-37.811061,144.958712,85.3,14.5,-37.810604,144.95885,315.8,48.8,-37.81878617,144.9692956,2168.4,286.0,-37.81022819,144.9627652,696.8,119.2
431450882,2706/200 Spencer Street,Melbourne,3000,580,Apartment,2,1,1,0,Y,-37.81630028,144.953168,-37.81271,144.94055,1791.8,243.8,-37.82823,144.96477,2356.9,301.0,-37.817936,144.951411,1350.4,146.5,-37.817063,144.953514,538.5,72.6,-37.814821,144.952077,389.8,47.0,-37.81878617,144.9692956,2371.2,309.3,-37.81022819,144.9627652,1828.1,237.0
431174694,Studio King Single/480 Elizabeth Street,Melbourne,3000,487,Studio,0,1,0,0,Y,-37.807554,144.960362,-37.80205,144.96951,1475.9,155.1,-37.79698,144.95538,1621.9,196.4,-37.809939,144.962594,420.4,47.2,-37.80689,144.959849,426.5,50.0,-37.809659,144.95841,387.1,43.8,-37.79768225,144.9686789,1842.2,223.2,-37.81022819,144.9627652,668.8,88.4
431175314,Shared Living 2 Bed/480 Elizabeth Street,Melbourne,3000,390,Unit,1,1,0,0,Y,-37.807554,144.960362,-37.80205,144.96951,1475.9,155.1,-37.79698,144.95538,1621.9,196.4,-37.809939,144.962594,420.4,47.2,-37.80689,144.959849,426.5,50.0,-37.809659,144.95841,387.1,43.8,-37.79768225,144.9686789,1842.2,223.2,-37.81022819,144.9627652,668.8,88.4
418300114,1101/39 Queen Street,Melbourne,3000,550,Apartment,2,1,0,0,Y,-37.817896,144.961687,-37.82935,144.9535,2286.5,312.2,-37.82823,144.96477,1655.9,270.3,-37.818305,144.966964,2261.5,339.5,-37.818539,144.960698,185.4,42.6,-37.817685,144.961824,328.9,55.8,-37.81878617,144.9692956,1793.0,259.2,-37.81022819,144.9627652,1718.9,232.9
430899682,807/483 Swanston Street,Melbourne,3000,700,Apartment,2,1,1,0,Y,-37.80721793,144.9623358,-37.80205,144.96951,1226.6,122.3,-37.79698,144.95538,1715.4,217.9,-37.809939,144.962594,543.3,68.7,-37.807799,144.962868,26.5,3.8,-37.807495,144.965637,544.8,62.8,-37.79768225,144.9686789,1592.8,190.4,-37.81022819,144.9627652,791.7,110.0
430640450,6809/228 La Trobe Street,Melbourne,3000,850,Apartment,2,1,1,0,Y,-37.80977208,144.9624601,-37.80205,144.96951,1408.6,159.3,-37.79698,144.95538,2115.4,276.0,-37.809939,144.962594,4.5,0.5,-37.809647,144.963465,87.6,10.5,-37.811598,144.964195,863.8,109.5,-37.81878617,144.9692956,1724.3,245.4,-37.81022819,144.9627652,252.9,41.8
429363498,4501/483 Swanston Street,Melbourne,3000,1150,Apartment,3,2,1,0,Y,-37.80721793,144.9623358,-37.80205,144.96951,1226.6,122.3,-37.79698,144.95538,1715.4,217.9,-37.809939,144.962594,543.3,68.7,-37.807799,144.962868,26.5,3.8,-37.807495,144.965637,544.8,62.8,-37.79768225,144.9686789,1592.8,190.4,-37.81022819,144.9627652,791.7,110.0
430683978,511/318 Little Lonsdale Street,Melbourne,3000,450,Apartment,1,1,1,0,N,-37.81161166,144.9603316,-37.80205,144.96951,1936.8,215.2,-37.79698,144.95538,2028.6,251.7,-37.809939,144.962594,375.5,65.4,-37.811005,144.959122,308.3,56.7,-37.811698,144.959069,524.0,83.4,-37.81878617,144.9692956,1845.7,248.9,-37.81022819,144.9627652,623.9,106.7
430432866,103B/11 Rose Lane,Melbourne,3000,900,Apartment,1,1,0,0,Y,-37.81545214,144.9540811,-37.81271,144.94055,1690.6,247.8,-37.82823,144.96477,2504.2,332.2,-37.817936,144.951411,1497.8,177.7,-37.815313,144.952381,227.7,41.4,-37.814288,144.955124,522.3,88.1,-37.81878617,144.9692956,2518.5,340.5,-37.81022819,144.9627652,1785.9,264.9
430417490,4808/80 A'Beckett Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.80903594,144.9610528,-37.80205,144.96951,1593.1,167.2,-37.79698,144.95538,1684.9,203.7,-37.809939,144.962594,245.8,32.3,-37.810291,144.961596,593.0,88.7,-37.809659,144.95841,450.1,51.0,-37.81878617,144.9692956,1964.7,254.1,-37.81022819,144.9627652,494.2,73.6
429233486,511/300 Swanston Street,Melbourne,3000,550,Apartment,2,1,0,0,N,-37.8106088,144.9645798,-37.80205,144.96951,1388.9,166.5,-37.79698,144.95538,2497.1,319.7,-37.809939,144.962594,999.0,155.3,-37.810382,144.964274,705.9,118.2,-37.81131,144.965282,582.7,99.8,-37.81878617,144.9692956,1458.0,225.0,-37.81022819,144.9627652,651.1,108.0
427394126,1803/157 a'beckett,Melbourne,3000,580,Apartment,1,1,0,0,N,-37.81012056,144.9587524,-37.80205,144.96951,1995.2,217.2,-37.79698,144.95538,2087.0,253.7,-37.811981,144.955654,417.4,69.7,-37.811005,144.959122,306.1,53.8,-37.810236,144.958405,135.1,19.3,-37.81878617,144.9692956,2153.9,275.5,-37.81022819,144.9627652,682.3,108.7
427898046,1213/9-23  Mackenzie Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80753655,144.9673279,-37.80205,144.96951,786.9,97.9,-37.79698,144.95538,2158.9,266.8,-37.809939,144.962594,958.8,134.5,-37.808185,144.968537,238.2,40.7,-37.806954,144.968752,237.6,41.4,-37.79768225,144.9686789,1417.0,181.7,-37.81022819,144.9627652,610.9,87.3
429720134,1601/141 La Trobe Street,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80875932,144.9674745,-37.80205,144.96951,987.1,137.0,-37.79698,144.95538,2575.1,338.7,-37.809939,144.962594,1077.0,174.3,-37.808185,144.968537,620.3,108.9,-37.808579,144.966311,508.7,96.2,-37.81878617,144.9692956,1677.3,240.5,-37.81022819,144.9627652,729.1,127.1
429916154,514/199 William Street,Melbourne,3000,650,Apartment,2,1,0,1,Y,-37.81455678,144.9574191,-37.81271,144.94055,1973.5,287.4,-37.82823,144.96477,2175.7,352.3,-37.811981,144.955654,462.2,76.5,-37.81544,144.95816,403.5,67.9,-37.813898,144.957021,80.9,19.4,-37.81878617,144.9692956,2120.4,300.3,-37.81022819,144.9627652,1243.0,187.5
403612076,103/593 Elizabeth Street,Melbourne,3000,250,Apartment,1,1,0,0,N,-37.804429,144.958461,-37.79873,144.95064,1552.8,215.8,-37.79698,144.95538,1097.6,152.7,-37.809939,144.962594,926.9,114.8,-37.803623,144.956441,394.7,66.7,-37.801993,144.959087,530.4,83.2,-37.79768225,144.9686789,1731.8,199.2,-37.81022819,144.9627652,1175.3,156.0
430326866,Unit 805/60 A'beckett St,Melbourne,3000,500,Apartment,1,1,0,0,N,-37.80887752,144.9615573,-37.80205,144.96951,1672.3,178.6,-37.79698,144.95538,1764.1,215.1,-37.809939,144.962594,325.0,43.7,-37.810291,144.961596,672.2,100.1,-37.809659,144.95841,529.3,62.4,-37.81878617,144.9692956,2043.9,265.5,-37.81022819,144.9627652,573.4,85.0
430276134,181 Abeckett Street,Melbourne,3000,390,Apartment,1,1,0,0,Y,-37.81017856,144.9582146,-37.80205,144.96951,1842.9,197.4,-37.79698,144.95538,1934.7,233.9,-37.811981,144.955654,412.6,57.1,-37.811061,144.958712,527.3,69.3,-37.810236,144.958405,193.4,26.3,-37.81878617,144.9692956,2212.2,282.5,-37.81022819,144.9627652,741.2,108.3
429930134,803/199 William Street,Melbourne,3000,575,Apartment,2,2,0,1,Y,-37.81455678,144.9574191,-37.81271,144.94055,1973.5,287.4,-37.82823,144.96477,2175.7,352.3,-37.811981,144.955654,462.2,76.5,-37.81544,144.95816,403.5,67.9,-37.813898,144.957021,80.9,19.4,-37.81878617,144.9692956,2120.4,300.3,-37.81022819,144.9627652,1243.0,187.5
429727550,129/44 Spencer Street,Melbourne,3000,280,Studio,0,1,0,0,Y,-37.81974002,144.9547488,-37.82935,144.9535,1657.3,200.8,-37.82823,144.96477,1950.1,252.3,-37.817936,144.951411,1031.0,163.0,-37.818847,144.955055,504.4,64.4,-37.819325,144.953509,477.0,78.2,-37.81878617,144.9692956,2213.3,300.7,-37.81022819,144.9627652,2139.2,274.4
429425630,340/44 Spencer Street,Melbourne,3000,340,Studio,0,1,0,0,Y,-37.81974002,144.9547488,-37.82935,144.9535,1657.3,200.8,-37.82823,144.96477,1950.1,252.3,-37.817936,144.951411,1031.0,163.0,-37.818847,144.955055,504.4,64.4,-37.819325,144.953509,477.0,78.2,-37.81878617,144.9692956,2213.3,300.7,-37.81022819,144.9627652,2139.2,274.4
426879558,3908/639 Lonsdale St,Melbourne,3000,775,Apartment,2,1,0,0,Y,-37.81508266,144.9533085,-37.81271,144.94055,1538.4,221.7,-37.82823,144.96477,2573.7,327.2,-37.817936,144.951411,1567.3,172.6,-37.815313,144.952381,297.2,36.3,-37.814821,144.952077,136.5,24.9,-37.81878617,144.9692956,2588.0,335.4,-37.81022819,144.9627652,1633.7,238.8
421373178,394 Collins Street,Melbourne,3000,470,Apartment,1,1,0,0,Y,-37.81681897,144.9611835,-37.82935,144.9535,2479.7,308.0,-37.82823,144.96477,1726.7,258.9,-37.818305,144.966964,2332.3,328.0,-37.817372,144.959913,387.4,55.0,-37.816648,144.961296,56.5,6.2,-37.81878617,144.9692956,1398.9,195.6,-37.81022819,144.9627652,1324.8,169.2
429163762,702/181 Exhibition Street,Melbourne,3000,600,Apartment,2,1,1,0,Y,-37.81202407,144.9699957,-37.80205,144.96951,1180.8,154.2,-37.82823,144.96477,2593.0,369.4,-37.811054,144.972911,302.2,40.5,-37.812468,144.969169,203.9,25.4,-37.810444,144.968861,328.1,46.5,-37.81878617,144.9692956,1186.1,162.5,-37.81022819,144.9627652,1057.7,145.8
428996994,325 Collins Street,Melbourne,3000,1200,Apartment,2,2,0,0,Y,-37.81706604,144.9635439,-37.82935,144.9535,2551.2,357.8,-37.82823,144.96477,1799.0,300.2,-37.818305,144.966964,2601.8,358.2,-37.816423,144.963404,365.7,62.3,-37.817685,144.961824,282.3,69.8,-37.81878617,144.9692956,1463.2,221.5,-37.81022819,144.9627652,1387.8,199.0
427258870,5504/398 Elizabeth Street,Melbourne,3000,670,Apartment,2,1,0,0,N,-37.80938996,144.9612098,-37.80205,144.96951,1607.2,186.4,-37.79698,144.95538,1905.3,231.5,-37.809939,144.962594,203.2,27.6,-37.810291,144.961596,550.4,84.0,-37.810604,144.95885,555.0,73.9,-37.81878617,144.9692956,1922.1,249.4,-37.81022819,144.9627652,451.6,68.8
428840542,1302a/565 flinders st,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.82106828,144.9558995,-37.82935,144.9535,1557.0,181.3,-37.82823,144.96477,1849.8,232.8,-37.817936,144.951411,930.7,143.5,-37.820834,144.955853,184.5,33.8,-37.819325,144.953509,376.7,58.8,-37.81878617,144.9692956,2404.1,331.2,-37.81022819,144.9627652,2330.0,304.9
428783690,555 Flinders St,Melbourne,3000,430,Apartment,1,1,0,0,Y,-37.82145164,144.9556459,-37.82935,144.9535,1472.3,176.0,-37.82823,144.96477,1765.1,227.5,-37.817936,144.951411,1051.8,170.6,-37.821554,144.955265,454.1,94.4,-37.819325,144.953509,497.8,85.9,-37.81878617,144.9692956,2525.2,358.4,-37.81022819,144.9627652,2451.1,332.0
422966702,2101/200 Spencer St,Melbourne,3000,815,Apartment,2,1,1,0,Y,-37.81630028,144.953168,-37.81271,144.94055,1791.8,243.8,-37.82823,144.96477,2356.9,301.0,-37.817936,144.951411,1350.4,146.5,-37.817063,144.953514,538.5,72.6,-37.814821,144.952077,389.8,47.0,-37.81878617,144.9692956,2371.2,309.3,-37.81022819,144.9627652,1828.1,237.0
423006870,7/9-13 Anthony St,Melbourne,3000,495,Apartment,1,1,1,0,Y,-37.80921956,144.9589382,-37.80205,144.96951,1643.2,181.0,-37.79698,144.95538,1735.0,217.5,-37.809939,144.962594,442.1,66.4,-37.811005,144.959122,469.2,82.5,-37.809659,144.95841,222.2,37.9,-37.81878617,144.9692956,2161.0,288.2,-37.81022819,144.9627652,690.5,107.6
423568498,4004/639 Lonsdale St,Melbourne,3000,630,Apartment,1,1,0,0,Y,-37.81508266,144.9533085,-37.81271,144.94055,1538.4,221.7,-37.82823,144.96477,2573.7,327.2,-37.817936,144.951411,1567.3,172.6,-37.815313,144.952381,297.2,36.3,-37.814821,144.952077,136.5,24.9,-37.81878617,144.9692956,2588.0,335.4,-37.81022819,144.9627652,1633.7,238.8
428690586,Level51/135 A'beckett Street,Melbourne,3000,580,Apartment,2,1,0,0,Y,-37.80975806,144.9597028,-37.80205,144.96951,1672.7,178.7,-37.79698,144.95538,1764.5,215.2,-37.809939,144.962594,351.9,47.6,-37.810355,144.961117,429.0,58.4,-37.809659,144.95841,383.1,49.1,-37.81878617,144.9692956,2070.8,269.4,-37.81022819,144.9627652,600.3,88.8
427931862,806/238 Flinders Street,Melbourne,3000,360,Apartment,1,1,0,0,Y,-37.81751673,144.9664983,-37.80205,144.96951,2632.5,282.6,-37.82823,144.96477,1814.7,269.6,-37.818305,144.966964,2420.3,338.8,-37.817756,144.966491,9.0,1.1,-37.818093,144.962006,496.1,66.9,-37.81878617,144.9692956,1551.8,217.6,-37.81022819,144.9627652,1476.4,195.1
427425734,9-23 MacKenzie Street,Melbourne,3000,650,Apartment,2,2,0,0,Y,-37.80753655,144.9673279,-37.80205,144.96951,786.9,97.9,-37.79698,144.95538,2158.9,266.8,-37.809939,144.962594,958.8,134.5,-37.808185,144.968537,238.2,40.7,-37.806954,144.968752,237.6,41.4,-37.79768225,144.9686789,1417.0,181.7,-37.81022819,144.9627652,610.9,87.3
