id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,closest_primary_lat,closest_primary_long,closest_secondary_lat,closest_secondary_long,closest_train_lat,closest_train_long,closest_tram_lat,closest_tram_long,closest_bus_lat,closest_bus_long,closest_park_lat,closest_park_long
434831971,58 Middleton Drive,Point Cook,3030,400,House,4,2,2,0,N,-37.90750074,144.7591004,-37.9088,144.76595,-37.91054,144.77005,-37.869865,144.747445,-37.790476,144.889554,-37.910521,144.758102,-37.92516084,144.7675771
435122355,108 Ambassador Crescent,Point Cook,3030,460,House,4,2,2,0,N,-37.88361499,144.7128544,-37.87108,144.71078,-37.8938,144.72449,-37.883276,144.700955,-37.790476,144.889554,-37.878385,144.70985,-37.88508808,144.6975283
435122263,50 Atlantis  Drive,Point Cook,3030,490,House,4,2,2,0,N,-37.91059335,144.7472095,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.909741,144.751734,-37.92516084,144.7675771
435121667,8 Radisson Crescent,Werribee,3030,430,House,4,2,2,0,N,-37.91394628,144.6095854,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.89999,144.613518,-37.93168739,144.6638385
435120895,7 Bamburgh Street,Werribee,3030,380,House,4,2,2,0,N,-37.91829529,144.6356206,-37.92103,144.63933,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.915503,144.637847,-37.93168739,144.6638385
435120643,93 Rosella Avenue,Werribee,3030,330,House,3,1,4,0,N,-37.883443,144.667998,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.883569,144.668201,-37.86646076,144.6479995
435120607,1/6 Wandin Court,Werribee,3030,295,Unit,2,1,1,0,N,-37.9096167,144.6700383,-37.90995,144.66344,-37.90554,144.66874,-37.899378,144.661118,-37.790476,144.889554,-37.90933,144.667661,-37.93168739,144.6638385
435120511,3/20-22 Retreat Place,Werribee,3030,370,House,2,1,2,0,N,-37.89685463,144.6531607,-37.90127,144.65057,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.900874,144.655225,-37.86646076,144.6479995
435120079,17 Dorrington Street,Point Cook,3030,480,House,4,2,2,0,N,-37.881619,144.74469,-37.88474,144.74313,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.880852,144.744711,-37.84881089,144.7334782
435119795,14 Francisco Bay Point,Sanctuary Lakes,3030,550,House,5,2,2,0,N,-37.89235711,144.775376,-37.88677,144.78492,-37.91054,144.77005,-37.863694,144.772617,-37.790476,144.889554,-37.893868,144.774255,-37.8921567,144.7817682
429502070,8 Lancashire Drive,Werribee,3030,445,House,4,2,2,0,N,-37.91284037,144.6057464,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.89999,144.613518,-37.93168739,144.6638385
435117675,66 Powlett Street,Werribee,3030,400,House,4,2,2,0,N,-37.92126182,144.6451232,-37.92103,144.63933,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.918986,144.645755,-37.93168739,144.6638385
435117559,21 Lockheed Parade,Point Cook,3030,420,House,4,2,2,0,N,-37.89968083,144.7202447,-37.8938,144.72449,-37.8938,144.72449,-37.883276,144.700955,-37.790476,144.889554,-37.895233,144.717072,-37.88508808,144.6975283
413227899,2/8 Kite Court,Werribee,3030,360,House,2,2,1,0,N,-37.887887,144.668454,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.886035,144.668078,-37.88508808,144.6975283
434608055,13 Squadron Road,Point Cook,3030,430,House,4,2,2,0,N,-37.91237125,144.7636319,-37.9088,144.76595,-37.91615,144.76689,-37.869865,144.747445,-37.790476,144.889554,-37.911454,144.765012,-37.92516084,144.7675771
435116351,29 Anderson Street,Werribee,3030,280,House,2,1,2,0,N,-37.905928,144.66308,-37.90995,144.66344,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.903195,144.664545,-37.93168739,144.6638385
435115611,27 Santander Crescent,Point Cook,3030,530,House,4,2,2,0,N,-37.89731268,144.7374775,-37.90164,144.72752,-37.90164,144.72752,-37.869865,144.747445,-37.790476,144.889554,-37.900984,144.742425,-37.92516084,144.7675771
435115203,6  Millpond Drive,Point Cook,3030,600,House,5,3,2,1,N,-37.90416488,144.7262877,-37.90164,144.72752,-37.90164,144.72752,-37.883276,144.700955,-37.790476,144.889554,-37.905077,144.727037,-37.88508808,144.6975283
434926287,18 Highbury Road,Werribee,3030,420,House,4,2,2,0,N,-37.91796687,144.631788,-37.92103,144.63933,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.91325,144.634734,-37.93168739,144.6638385
430837450,2/331-333 Heaths Road,Werribee,3030,325,Unit,2,1,1,0,N,-37.87646886,144.6704362,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.875912,144.668784,-37.86646076,144.6479995
434923871,1 Muirhead Crescent,Werribee,3030,320,House,3,1,3,0,N,-37.895591,144.65622,-37.90127,144.65057,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.894116,144.657043,-37.86646076,144.6479995
434921615,9/5 Tower Road,Werribee,3030,350,Unit,3,1,1,0,N,-37.90107973,144.6672723,-37.90995,144.66344,-37.90554,144.66874,-37.899378,144.661118,-37.790476,144.889554,-37.900005,144.667273,-37.93168739,144.6638385
435114411,49 Tristania Drive,Point Cook,3030,460,House,4,2,4,0,N,-37.90507523,144.7571676,-37.9088,144.76595,-37.91054,144.77005,-37.869865,144.747445,-37.790476,144.889554,-37.90547,144.752683,-37.92516084,144.7675771
435019771,28 Nantilla Crescent,Werribee,3030,550,House,4,2,4,0,N,-37.900112,144.674284,-37.90995,144.66344,-37.90554,144.66874,-37.899378,144.661118,-37.790476,144.889554,-37.90074,144.672527,-37.88508808,144.6975283
434915831,71 Lincolnheath Boulevard,Point Cook,3030,490,House,4,2,2,0,N,-37.90249071,144.7477688,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.90525,144.752496,-37.92516084,144.7675771
435019215,192 Dunnings Road,Point Cook,3030,530,House,4,2,3,0,N,-37.88386136,144.7293161,-37.89076,144.72868,-37.88672,144.73282,-37.869865,144.747445,-37.790476,144.889554,-37.883905,144.727768,-37.88508808,144.6975283
435018523,182 Tarneit Road,Werribee,3030,335,House,3,1,1,0,N,-37.884381,144.662568,-37.8785,144.65953,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.884437,144.662887,-37.86646076,144.6479995
435017719,11 Baltimore Drive,Point Cook,3030,420,House,3,1,2,0,N,-37.88223234,144.7274719,-37.89076,144.72868,-37.88672,144.73282,-37.869865,144.747445,-37.790476,144.889554,-37.883905,144.727768,-37.88508808,144.6975283
433057286,10/218 Shaws Road,Werribee,3030,360,Unit,3,2,2,0,N,-37.89054676,144.6651445,-37.88487,144.67655,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.890876,144.661819,-37.86646076,144.6479995
435015639,12 Arrowgrass Drive,Point Cook,3030,390,House,4,2,2,0,N,-37.90911561,144.7237169,-37.90164,144.72752,-37.90164,144.72752,-37.883276,144.700955,-37.790476,144.889554,-37.90766,144.726412,-37.88508808,144.6975283
434278851,12 Avonbury Drive,Werribee,3030,350,House,3,2,2,0,N,-37.90124339,144.5958499,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
434911823,4/101-103 Synnot Street,Werribee,3030,340,Unit,2,1,1,0,N,-37.90598913,144.6559726,-37.90687,144.65874,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.904931,144.657576,-37.93168739,144.6638385
434911351,4 Helmsman Walk,Point Cook,3030,410,Townhouse,3,2,2,0,N,-37.90646859,144.7208432,-37.90164,144.72752,-37.90164,144.72752,-37.883276,144.700955,-37.790476,144.889554,-37.90766,144.726412,-37.88508808,144.6975283
434807899,2 Treeve Parkway,Werribee,3030,360,Townhouse,3,2,2,0,N,-37.8996987,144.6097929,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
434910967,15 Malibu Boulevard,Point Cook,3030,550,House,4,2,2,0,N,-37.90877675,144.7369054,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.910499,144.738153,-37.92516084,144.7675771
435014071,21 Jetty Road,Werribee South,3030,500,House,4,2,2,0,N,-37.96325181,144.7053906,-37.90164,144.72752,-37.90164,144.72752,-37.899378,144.661118,-37.790476,144.889554,-37.965867,144.704356,-37.97303659,144.6871123
433193366,12 Lomandra Street,Point Cook,3030,380,House,3,2,2,0,N,-37.90964261,144.7252746,-37.90164,144.72752,-37.90164,144.72752,-37.883276,144.700955,-37.790476,144.889554,-37.907834,144.726543,-37.88508808,144.6975283
435013063,8 Juniper Avenue,Point Cook,3030,480,House,4,2,2,0,N,-37.88592608,144.7381754,-37.88474,144.74313,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.885189,144.737814,-37.84881089,144.7334782
434909115,6 Condor Court,Werribee,3030,350,House,3,1,2,0,N,-37.887598,144.668015,-37.88487,144.67655,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.886035,144.668078,-37.86646076,144.6479995
435112711,329 Saltwater Promenade,Point Cook,3030,500,House,4,2,2,0,N,-37.91418793,144.7839524,-37.91054,144.77005,-37.91054,144.77005,-37.863694,144.772617,-37.801367,144.90092,-37.914454,144.783985,-37.91551842,144.785606
434803283,17 Citronella Circuit,Point Cook,3030,450,House,4,2,2,0,N,-37.88772341,144.7369847,-37.88474,144.74313,-37.88672,144.73282,-37.869865,144.747445,-37.790476,144.889554,-37.885189,144.737814,-37.84881089,144.7334782
435008851,21 Wolomina Crescent,Werribee,3030,420,House,4,2,2,0,N,-37.90102853,144.6108257,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
435109699,56 Alamanda Boulevard,Point Cook,3030,500,House,4,2,2,0,N,-37.90419843,144.7422108,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.90411,144.742375,-37.92516084,144.7675771
435008267,1/135 Rosella Avenue,Werribee,3030,340,Unit,3,1,1,0,N,-37.87997173,144.669846,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.881063,144.666791,-37.86646076,144.6479995
435109151,46 Lispenard Circuit,Point Cook,3030,450,House,4,2,2,0,N,-37.88524633,144.7150872,-37.8938,144.72449,-37.8938,144.72449,-37.883276,144.700955,-37.790476,144.889554,-37.885664,144.71855,-37.88508808,144.6975283
434904243,31 Beachview Parade,Point Cook,3030,450,House,4,2,2,0,N,-37.90488413,144.7709173,-37.91054,144.77005,-37.91054,144.77005,-37.866606,144.760809,-37.790476,144.889554,-37.902668,144.771647,-37.8921567,144.7817682
435007583,91 Songlark Crescent,Werribee,3030,400,House,4,2,2,0,N,-37.879353,144.668047,-37.8785,144.65953,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.881063,144.666791,-37.86646076,144.6479995
435107379,21 Cruise Street,Point Cook,3030,450,House,3,2,2,0,N,-37.90748529,144.7428733,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.90756,144.741837,-37.92516084,144.7675771
435005511,11 Quartok Avenue,Werribee,3030,330,House,4,1,2,0,N,-37.893957,144.645697,-37.89406,144.64389,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.895706,144.645064,-37.86646076,144.6479995
426338846,3 Sincere Drive,Point Cook,3030,400,House,4,2,1,0,N,-37.903331,144.732809,-37.90164,144.72752,-37.90164,144.72752,-37.869865,144.747445,-37.790476,144.889554,-37.90901,144.731022,-37.88508808,144.6975283
435106011,30 Columbus Street,Point Cook,3030,550,House,4,2,2,0,N,-37.89590795,144.7118408,-37.8938,144.72449,-37.89385,144.70075,-37.883276,144.700955,-37.790476,144.889554,-37.895222,144.716992,-37.88508808,144.6975283
435105711,18 Kiely Avenue,Werribee,3030,420,House,4,2,3,0,N,-37.91361,144.669662,-37.90995,144.66344,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.909401,144.667591,-37.93168739,144.6638385
435004199,6 Gamesley Avenue,Werribee,3030,400,House,4,2,2,0,N,-37.91318989,144.6075362,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.89999,144.613518,-37.93168739,144.6638385
435104707,40 Middleton Drive,Point Cook,3030,450,House,3,2,2,0,N,-37.90866384,144.7588982,-37.9088,144.76595,-37.91615,144.76689,-37.869865,144.747445,-37.790476,144.889554,-37.910521,144.758102,-37.92516084,144.7675771
435102927,4 Swan Street,Werribee,3030,370,House,4,1,2,0,N,-37.884441,144.66194,-37.8785,144.65953,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.884437,144.662887,-37.86646076,144.6479995
435001719,334/33 Quay Boulevard,Werribee South,3030,410,Apartment,2,1,1,0,Y,-37.96517846,144.7067961,-37.90824,144.74133,-37.90824,144.74133,-37.899378,144.661118,-37.790476,144.889554,-37.965867,144.704356,-37.97303659,144.6871123
429519154,4 Moore Court,Werribee,3030,380,Other,3,2,1,1,N,-37.896535,144.648003,-37.89406,144.64389,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.897653,144.646935,-37.86646076,144.6479995
435102775,32 Landing Place,Point Cook,3030,460,House,3,2,2,0,N,-37.90584928,144.7254039,-37.90164,144.72752,-37.90164,144.72752,-37.883276,144.700955,-37.790476,144.889554,-37.905252,144.726804,-37.88508808,144.6975283
435001127,11 Stableford Street,Werribee,3030,470,House,5,2,2,0,N,-37.8999965,144.5951395,-37.89556,144.60961,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
435099851,27 Yellowbox Drive,Point Cook,3030,550,House,4,2,2,0,N,-37.90814433,144.7341745,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.910483,144.733536,-37.92516084,144.7675771
434204315,24 Tamarind Crescent,Werribee,3030,380,Townhouse,2,2,1,0,N,-37.88833033,144.6658429,-37.88487,144.67655,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.886035,144.668078,-37.86646076,144.6479995
434998023,5 Lorne Way,Point Cook,3030,450,House,3,2,2,0,N,-37.91102731,144.7353637,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.910483,144.733536,-37.92516084,144.7675771
434995627,21/7 Mickleton Grove,Point Cook,3030,350,House,3,2,1,0,N,-37.89278443,144.7472133,-37.8926,144.75334,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.892317,144.745805,-37.8921567,144.7817682
434994575,12 Biscay Street,Point Cook,3030,480,House,3,2,2,0,N,-37.90773093,144.7361334,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.910499,144.738153,-37.92516084,144.7675771
434888219,54 Dawley Circuit,Werribee,3030,420,House,4,2,2,0,N,-37.91128355,144.6040792,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
434887975,11 Hemlock Crescent,Point Cook,3030,480,House,4,2,2,0,N,-37.88968675,144.7313372,-37.89076,144.72868,-37.88672,144.73282,-37.869865,144.747445,-37.790476,144.889554,-37.890202,144.732316,-37.88508808,144.6975283
429282170,22 Totterdown Way,Werribee,3030,375,House,4,2,2,0,N,-37.9120792,144.6013688,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
434991791,14 Brinkerhoff Crescent,Point Cook,3030,450,House,4,2,2,0,N,-37.8885926,144.7122522,-37.8938,144.72449,-37.89385,144.70075,-37.883276,144.700955,-37.790476,144.889554,-37.889921,144.717804,-37.88508808,144.6975283
434990551,4/23 Werribee Street,Werribee,3030,420,House,2,2,1,1,N,-37.90734316,144.6578085,-37.90687,144.65874,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.907783,144.657349,-37.93168739,144.6638385
434990287,95 Princes Highway,Werribee,3030,370,House,3,1,2,0,N,-37.895264,144.67654,-37.88487,144.67655,-37.90554,144.66874,-37.899378,144.661118,-37.790476,144.889554,-37.895722,144.676244,-37.88508808,144.6975283
434884311,26 Nightingale Drive,Werribee,3030,360,House,3,1,6,0,N,-37.887346,144.673958,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.887483,144.674764,-37.88508808,144.6975283
435091471,36 Seychelles Street,Point Cook,3030,480,House,4,2,2,0,N,-37.9029881,144.7417219,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.90411,144.742375,-37.92516084,144.7675771
435091083,6 Gillian Place,Point Cook,3030,400,House,4,2,2,0,N,-37.90485602,144.7345973,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.90901,144.731022,-37.92516084,144.7675771
435090803,32 Dawley Circuit,Werribee,3030,360,Townhouse,3,2,1,0,N,-37.91116501,144.6032162,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
435090503,4 Saxony Way,Point Cook,3030,450,House,4,2,2,0,N,-37.90170808,144.7571224,-37.8926,144.75334,-37.91054,144.77005,-37.869865,144.747445,-37.790476,144.889554,-37.900109,144.753653,-37.92516084,144.7675771
434988227,255 Greaves Street North,Werribee,3030,365,House,3,1,2,0,N,-37.891122,144.640466,-37.89406,144.64389,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.890975,144.640576,-37.86646076,144.6479995
434987515,3/53 Margaret Street,Werribee,3030,380,Townhouse,3,2,1,0,N,-37.89285953,144.6577177,-37.90127,144.65057,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.89411,144.657225,-37.86646076,144.6479995
435089675,26 Baltic Circuit,Point Cook,3030,530,House,4,2,2,0,N,-37.90410813,144.7365684,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.90411,144.742375,-37.92516084,144.7675771
435089543,7 Berkeley Avenue,Point Cook,3030,420,House,4,2,4,0,N,-37.888079,144.752481,-37.8926,144.75334,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.886948,144.752007,-37.8921567,144.7817682
406717831,4 Beacon Avenue,Point Cook,3030,400,House,4,2,3,0,N,-37.883493,144.729056,-37.89076,144.72868,-37.88672,144.73282,-37.869865,144.747445,-37.790476,144.889554,-37.883905,144.727768,-37.88508808,144.6975283
435089299,1 Avon Court,Werribee,3030,480,House,4,2,2,0,N,-37.91071,144.676566,-37.90995,144.66344,-37.90554,144.66874,-37.899378,144.661118,-37.790476,144.889554,-37.909043,144.675939,-37.93168739,144.6638385
435087711,33 Eaglemont Way,Werribee,3030,420,House,4,2,2,0,N,-37.91329998,144.6096278,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.89999,144.613518,-37.93168739,144.6638385
434985127,8/141-143 Princes Highway,Werribee,3030,400,Townhouse,3,2,1,0,N,-37.89288844,144.6816658,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.790476,144.889554,-37.893052,144.682059,-37.88508808,144.6975283
423795354,313 Heaths Road,Werribee,3030,360,House,4,2,5,0,N,-37.876667,144.672111,-37.88487,144.67655,-37.86547,145.2192,-37.899378,144.661118,-37.768856,144.877977,-37.876438,144.673519,-37.86646076,144.6479995
434643615,15 Meridian Close,Sanctuary Lakes,3030,450,House,4,2,2,0,N,-37.89713633,144.773701,-37.91054,144.77005,-37.91054,144.77005,-37.866606,144.760809,-37.790476,144.889554,-37.897688,144.775652,-37.8921567,144.7817682
435085171,21 Giaconda Road,Point Cook,3030,480,House,4,2,2,0,N,-37.91298017,144.787092,-37.91054,144.77005,-37.91054,144.77005,-37.863694,144.772617,-37.801367,144.90092,-37.914454,144.783985,-37.91551842,144.785606
434982667,23 Messina Crescent,Point Cook,3030,500,House,4,2,2,0,N,-37.88755901,144.7401084,-37.88474,144.74313,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.888357,144.741844,-37.84881089,144.7334782
434982575,29 Canadian Ave,Werribee,3030,450,House,4,2,2,0,N,-37.90767902,144.5945578,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
435085039,8 Terrabulla Court,Werribee,3030,330,House,3,1,2,0,N,-37.894621,144.645574,-37.89406,144.64389,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.895706,144.645064,-37.86646076,144.6479995
435083827,5 Cable Drive,Point Cook,3030,485,House,4,2,2,1,N,-37.91213476,144.7668709,-37.9088,144.76595,-37.91054,144.77005,-37.866606,144.760809,-37.790476,144.889554,-37.911454,144.765012,-37.92516084,144.7675771
435082131,12 Tom Roberts Parade,Point Cook,3030,385,House,3,2,2,0,N,-37.89329661,144.7306598,-37.89076,144.72868,-37.8938,144.72449,-37.869865,144.747445,-37.790476,144.889554,-37.893819,144.728759,-37.88508808,144.6975283
434978779,11 Rhus Court,Werribee,3030,330,House,3,1,2,0,N,-37.886189,144.66558,-37.8785,144.65953,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.886035,144.668078,-37.86646076,144.6479995
435081579,16 Edgar Street,Werribee,3030,460,House,4,2,1,0,N,-37.897047,144.64884,-37.90127,144.65057,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.897653,144.646935,-37.86646076,144.6479995
434978055,26a Waves Drive,Point Cook,3030,300,Unit,1,1,1,0,N,-37.91487565,144.7807742,-37.91054,144.77005,-37.91054,144.77005,-37.863694,144.772617,-37.790476,144.889554,-37.913877,144.780192,-37.91551842,144.785606
435080815,45 Denman Drive,Point Cook,3030,440,House,3,2,2,0,N,-37.90679914,144.7619711,-37.9088,144.76595,-37.91054,144.77005,-37.869865,144.747445,-37.790476,144.889554,-37.904453,144.765975,-37.92516084,144.7675771
435080095,2 Contessa Court,Point Cook,3030,450,House,4,2,2,0,N,-37.894676,144.749389,-37.8926,144.75334,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.89374,144.745296,-37.8921567,144.7817682
432586138,16/51c Orinoco Chase,Werribee,3030,380,House,3,2,1,0,N,-37.90815815,144.6058911,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.898449,144.610418,-37.86646076,144.6479995
435077955,12 Tiber Close,Werribee,3030,320,House,3,1,2,0,N,-37.876506,144.659872,-37.87559,144.65866,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.875466,144.658157,-37.86646076,144.6479995
432542958,12 Sorrenberg Street,Point Cook,3030,550,House,4,2,2,0,N,-37.91679245,144.7842191,-37.91054,144.77005,-37.91054,144.77005,-37.863694,144.772617,-37.801367,144.90092,-37.914454,144.783985,-37.91551842,144.785606
435076491,21 South Hampton Drive,Point Cook,3030,410,House,3,2,2,0,N,-37.8789971,144.7433293,-37.88474,144.74313,-37.88474,144.74313,-37.869865,144.747445,-37.790476,144.889554,-37.880733,144.744635,-37.84881089,144.7334782
435076255,13 Morning Close,Sanctuary Lakes,3030,410,House,4,2,2,0,N,-37.886648,144.764149,-37.87884,144.7579,-37.88474,144.74313,-37.866606,144.760809,-37.790476,144.889554,-37.886584,144.76556,-37.8921567,144.7817682
435075851,2 Rona Road,Point Cook,3030,420,House,4,2,2,0,N,-37.90373618,144.7331833,-37.90164,144.72752,-37.90164,144.72752,-37.869865,144.747445,-37.790476,144.889554,-37.90901,144.731022,-37.88508808,144.6975283
426119062,Lot 722 (10) Aspera Drive,Werribee,3030,370,House,4,2,2,0,N,-37.921583,144.631824,-37.92103,144.63933,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.915503,144.637847,-37.93168739,144.6638385
435074183,17 Cooinda Way,Point Cook,3030,490,House,4,2,2,0,N,-37.90024718,144.7330117,-37.90164,144.72752,-37.90164,144.72752,-37.869865,144.747445,-37.790476,144.889554,-37.900473,144.727554,-37.88508808,144.6975283
435074119,34 Whitetop Drive,Point Cook,3030,430,House,4,2,2,0,N,-37.91106373,144.7261257,-37.90164,144.72752,-37.90164,144.72752,-37.883276,144.700955,-37.790476,144.889554,-37.907834,144.726543,-37.88508808,144.6975283
435073703,5 Highbury Road,Werribee,3030,420,House,4,2,2,0,N,-37.91858616,144.6313042,-37.92103,144.63933,-37.97092,145.27803,-37.899378,144.661118,-37.790476,144.889554,-37.91325,144.634734,-37.93168739,144.6638385
435073531,3 Paradise Parade,Point Cook,3030,550,House,4,3,2,0,N,-37.90057405,144.74161,-37.90824,144.74133,-37.90824,144.74133,-37.869865,144.747445,-37.790476,144.889554,-37.900984,144.742425,-37.92516084,144.7675771
435073291,37 Attunga Grove,Werribee,3030,350,Unit,2,2,1,0,N,-37.90118601,144.6150651,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.899979,144.614314,-37.86646076,144.6479995
435073443,56 Mirka Way,Point Cook,3030,385,Apartment,3,2,1,0,N,-37.91529597,144.7597205,-37.9088,144.76595,-37.91615,144.76689,-37.869865,144.747445,-37.790476,144.889554,-37.910811,144.758173,-37.92516084,144.7675771
435072691,4 Moonie Court,Werribee,3030,330,House,3,1,2,0,N,-37.883535,144.660343,-37.8785,144.65953,-37.88893,144.65385,-37.899378,144.661118,-37.768856,144.877977,-37.884437,144.662887,-37.86646076,144.6479995
435071283,6 Opperman Place,Point Cook,3030,480,House,3,2,4,0,N,-37.89610738,144.7258927,-37.8938,144.72449,-37.8938,144.72449,-37.883276,144.700955,-37.790476,144.889554,-37.896284,144.728115,-37.88508808,144.6975283
434668099,38 Gillespie Avenue,Werribee,3030,430,House,4,2,2,0,N,-37.91493428,144.6082113,-37.9033,144.61028,-37.87351,144.60185,-37.899378,144.661118,-37.768856,144.877977,-37.89999,144.613518,-37.93168739,144.6638385
431041630,2/18 - 20 Glen Street,Werribee,3030,310,Unit,2,1,1,0,N,-37.8972212,144.6631021,-37.90687,144.65874,-37.90554,144.66874,-37.899378,144.661118,-37.768856,144.877977,-37.896257,144.66506,-37.86646076,144.6479995
434662715,31 Harvest Way,Werribee,3030,470,House,4,2,2,0,N,-37.892353,144.671956,-37.88487,144.67655,-37.90554,144.66874,-37.899378,144.661118,-37.768856,144.877977,-37.893521,144.674323,-37.88508808,144.6975283
434874799,62 Greg Norman Drive,Point Cook,3030,495,Townhouse,3,2,2,0,N,-37.89537412,144.763461,-37.8926,144.75334,-37.91054,144.77005,-37.866606,144.760809,-37.790476,144.889554,-37.892644,144.760532,-37.8921567,144.7817682
434870951,306/50 Catamaran Drive,Werribee South,3030,350,House,2,1,1,0,N,-37.96593921,144.70593,-37.90824,144.74133,-37.90824,144.74133,-37.899378,144.661118,-37.790476,144.889554,-37.965867,144.704356,-37.97303659,144.6871123
434870399,1 Baltimore Drive,Point Cook,3030,420,House,4,2,2,0,N,-37.88209669,144.7262765,-37.89076,144.72868,-37.88672,144.73282,-37.869865,144.747445,-37.790476,144.889554,-37.884107,144.726545,-37.88508808,144.6975283
