id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_longitude,min_pri_latitude,min_pri_icsea,min_sec_longitude,min_sec_latitude,min_sec_icsea,min_train_longitude,min_train_latitude,min_tram_longitude,min_tram_latitude,min_bus_longitude,min_bus_latitude,min_park_longitude,min_park_latitude
414108699,2802/1 Freshwater Place,Southbank,3006,520,Apartment,1,1,1,0,N,-37.821314,144.962106,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.821711,144.961259,-37.821694,144.96929557735743,-37.81878616702655
435069239,1407/152 Sturt Street,Southbank,3006,460,Apartment,1,1,0,0,Y,-37.82548487,144.96648142,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.966634,-37.825779,144.968248,-37.823707,144.96929557735743,-37.81878616702655
435062411,9 Power Street,Southbank,3006,480,Apartment,1,1,0,1,Y,-37.82289646,144.9612089,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.822117,144.961214,-37.82209,144.96929557735743,-37.81878616702655
432336698,69/120 Sturt Street,Southbank,3006,530,Apartment,2,1,1,0,N,-37.82481385,144.96669315,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.96718,-37.824094,144.968248,-37.823707,144.96929557735743,-37.81878616702655
434788655,2404/45 Haig St,Southbank,3006,670,Apartment,2,2,1,0,N,-37.82708412,144.95756381,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.957869,-37.827223,144.957425,-37.82808,144.96929557735743,-37.81878616702655
434109535,1004/260 City Road,Southbank,3006,840,Apartment,2,2,1,0,N,-37.82602393,144.95954774,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.960577,-37.82626,144.959743,-37.82602,144.96929557735743,-37.81878616702655
434734259,308/260 City Road,Southbank,3006,825,Apartment,2,2,0,0,N,-37.82602393,144.95954774,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.960577,-37.82626,144.959743,-37.82602,144.96929557735743,-37.81878616702655
434732331,2803/260 City Road,Southbank,3006,970,Apartment,2,2,1,0,N,-37.82602393,144.95954774,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.960577,-37.82626,144.959743,-37.82602,144.96929557735743,-37.81878616702655
434730107,5701/260 City Road,Southbank,3006,1615,Apartment,3,2,0,0,N,-37.82602393,144.95954774,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.960577,-37.82626,144.959743,-37.82602,144.96929557735743,-37.81878616702655
431081654,2108/152 Sturt Street,Southbank,3006,590,Apartment,2,2,1,1,N,-37.82548487,144.96648142,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.966634,-37.825779,144.968248,-37.823707,144.96929557735743,-37.81878616702655
434909403,1402/63 Whiteman Street,Southbank,3006,1099,Apartment,2,2,1,0,Y,-37.82586704,144.9570046,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.956684,-37.825688,144.959743,-37.82602,144.96929557735743,-37.81878616702655
434876899,1512/1 Freshwater Place,Southbank,3006,1295,Apartment,2,2,0,0,Y,-37.82153375,144.96247138,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.821711,144.961259,-37.821694,144.96929557735743,-37.81878616702655
434797883,1009/60 Kavanagh Street,Southbank,3006,600,Apartment,2,2,1,0,N,-37.82423228,144.96355875,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.822117,144.964651,-37.823122,144.96929557735743,-37.81878616702655
434805243,29/120 Sturt Street,Southbank,3006,525,Apartment,2,1,1,0,N,-37.82481385,144.96669315,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.96718,-37.824094,144.968248,-37.823707,144.96929557735743,-37.81878616702655
418828006,2803/57-61 City Rd,Southbank,3006,440,Apartment,1,1,1,0,N,-37.822141,144.966024,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.967256,-37.823816,144.965776,-37.823097,144.96929557735743,-37.81878616702655
434415271,612/80 Clarendon Street,Southbank,3006,599,Apartment,1,1,1,0,Y,-37.82708412,144.95756381,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.957869,-37.827223,144.957425,-37.82808,144.96929557735743,-37.81878616702655
434409459,3004/9 Power Street,Southbank,3006,700,Apartment,2,2,0,0,N,-37.82289646,144.9612089,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.822117,144.961214,-37.82209,144.96929557735743,-37.81878616702655
434515715,1311/1 Freshwater Place,Southbank,3006,926,Apartment,1,1,0,0,Y,-37.82153375,144.96247138,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.821711,144.961259,-37.821694,144.96929557735743,-37.81878616702655
434277563,8 Kavanagh St,Southbank,3006,1379,Apartment,2,2,1,0,Y,-37.82258259,144.96666778,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.967256,-37.823816,144.965776,-37.823097,144.96929557735743,-37.81878616702655
434032499,1703/163 City Road,Southbank,3006,650,Apartment,2,2,1,0,Y,-37.82415932,144.96255834,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.822117,144.964651,-37.823122,144.96929557735743,-37.81878616702655
434062283,1 Freshwater Place,Southbank,3006,1015,Apartment,1,1,1,0,Y,-37.82153375,144.96247138,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.961225,-37.821711,144.961259,-37.821694,144.96929557735743,-37.81878616702655
433478878,1203/57 City Road,Southbank,3006,1950,Apartment,3,2,1,0,Y,-37.82204285,144.96591085,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.966964,-37.818305,144.967256,-37.823816,144.965776,-37.823097,144.96929557735743,-37.81878616702655
433478886,2803/63 Haig Street,Southbank,3006,1500,Apartment,2,1,1,0,Y,-37.82767911,144.9566944,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.957869,-37.827223,144.957425,-37.82808,144.96929557735743,-37.81878616702655
432001334,210/9 The Arcade,Docklands,3008,700,Townhouse,2,1,1,0,N,-37.81283968,144.93820428,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435145283,406/838 Bourke Street,Docklands,3008,500,Apartment,2,2,1,0,N,-37.81984907,144.94299457,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435143199,1701/628 Flinders Street,Docklands,3008,460,Apartment,1,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435043035,216/9 The Arcade,Docklands,3008,550,Apartment,2,1,1,0,N,-37.81283968,144.93820428,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435042851,1610/8 McCrae Street,Docklands,3008,450,Apartment,1,1,1,0,N,-37.82166285,144.95087462,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.951213,-37.821835,144.949027,-37.821157,144.96929557735743,-37.81878616702655
435040291,2009N/889 Collins Street,Docklands,3008,550,House,1,1,0,0,Y,-37.82139636,144.94202461,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435139495,1612N/883 Collins Street,Docklands,3008,680,Apartment,2,1,1,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435139235,F18/231 Harbour Esplanade,Docklands,3008,480,Apartment,1,1,1,0,N,-37.8131749,144.94316122,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
425322418,2107/8 Marmion place,Docklands,3008,720,Apartment,2,2,2,0,N,-37.813409,144.942486,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
435135943,704/387 Docklands Drive,Docklands,3008,420,Apartment,1,1,0,0,N,-37.81388176,144.94075358,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.940508,-37.813781,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435125347,3505/100 Harbour Esplanade,Docklands,3008,700,Apartment,2,2,1,0,Y,-37.81830502,144.94696553,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.946246,-37.817819,144.949115,-37.820438,144.96929557735743,-37.81878616702655
434929307,241 Harbour Esplanade,Docklands,3008,420,Apartment,1,1,0,1,N,-37.8131749,144.94316122,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
435134495,907/2 Glenti Place,Docklands,3008,1200,Apartment,3,2,2,0,N,-37.81522047,144.94016243,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.940508,-37.813781,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435133987,Floor19/673 La Trobe Street,Docklands,3008,620,Apartment,2,2,0,0,Y,-37.81476706,144.94770642,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.951411,-37.817936,144.946745,-37.814566,144.951149,-37.815084,144.96929557735743,-37.81878616702655
435132107,1806/673 Latrobe Street,Docklands,3008,550,Apartment,2,2,0,0,N,-37.81476706,144.94770642,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.951411,-37.817936,144.946745,-37.814566,144.951149,-37.815084,144.96929557735743,-37.81878616702655
426039982,3117/628 Flinders Street,Docklands,3008,610,Apartment,2,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435129887,3704/90 Lorimer Street,Docklands,3008,700,Apartment,2,1,2,0,N,-37.82476728,144.94400513,144.9535,-37.82935,1108.0,144.93204,-37.83201,,144.951411,-37.817936,144.945416,-37.821527,144.945056,-37.825071,144.96929557735743,-37.81878616702655
435129875,2605/100 Lorimer Street,Docklands,3008,625,Apartment,2,1,1,0,Y,-37.82423922,144.94292132,144.9535,-37.82935,1108.0,144.93204,-37.83201,,144.951411,-37.817936,144.945416,-37.821527,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435129859,808/60 Lorimer Street,Docklands,3008,600,Apartment,1,1,1,0,N,-37.82496778,144.94692644,144.9535,-37.82935,1108.0,144.93204,-37.83201,,144.951411,-37.817936,144.947501,-37.821725,144.94522,-37.825308,144.96929557735743,-37.81878616702655
435129855,1406/81 South Wharf Drive,Docklands,3008,750,Apartment,2,2,1,0,Y,-37.82251954,144.9358516,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.936373,-37.822729,144.91345595631245,-37.83083197262222
435129815,503/8 McCrae Street,Docklands,3008,600,Apartment,2,2,1,0,N,-37.82166285,144.95087462,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.951213,-37.821835,144.949027,-37.821157,144.96929557735743,-37.81878616702655
435028859,709/838 Bourke Street,Docklands,3008,400,Apartment,1,1,0,0,N,-37.81984907,144.94299457,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
428954458,1503E/888 Collins Street,Docklands,3008,640,Apartment,2,1,1,0,Y,-37.82057553,144.94199271,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
432660006,1307/25 Waterfront Way,Docklands,3008,750,Apartment,2,2,1,0,N,-37.81368305,144.93923403,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
432058406,1904/421 docklands drive,Docklands,3008,475,Apartment,1,1,1,0,N,-37.81449698,144.9397497,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435105599,1503/387 Docklands drive,Docklands,3008,970,Apartment,3,2,2,0,Y,-37.81388176,144.94075358,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.940508,-37.813781,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435003583,904/55 Merchant Street,Docklands,3008,520,Apartment,2,1,1,0,N,-37.82097519,144.94404433,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.945416,-37.821527,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435003235,1101/81 South Wharf Drive,Docklands,3008,800,Apartment,2,2,2,0,N,-37.82251954,144.9358516,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.936373,-37.822729,144.91345595631245,-37.83083197262222
435104303,2606/103 South Wharf Drive,Docklands,3008,450,Apartment,1,1,1,0,N,-37.82229622,144.93461281,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.933002,-37.82222,144.91345595631245,-37.83083197262222
435103615,2602N/883 Collins Street,Docklands,3008,450,Apartment,1,1,0,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435002087,1413/25 Waterfront Way,Docklands,3008,800,Apartment,2,2,1,0,Y,-37.81368305,144.93923403,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
434792411,311/103 South Wharf Drive,Docklands,3008,495,Apartment,1,1,1,0,N,-37.82229622,144.93461281,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.933002,-37.82222,144.91345595631245,-37.83083197262222
435101143,1702/628 Flinders Street,Docklands,3008,680,Apartment,2,2,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
434994691,906S/883 Collins Street,Docklands,3008,460,Apartment,1,1,0,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
434888651,2703/100 Harbour Esplanade,Docklands,3008,700,Apartment,2,2,1,0,Y,-37.81830502,144.94696553,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.946246,-37.817819,144.949115,-37.820438,144.96929557735743,-37.81878616702655
434587143,6/381 Docklands drive,Docklands,3008,950,Apartment,3,2,1,0,N,-37.81361769,144.94144933,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
430088010,4 Foundry Way,Docklands,3008,750,Townhouse,2,2,2,0,N,-37.82298505,144.9380658,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.937101,-37.823121,144.91345595631245,-37.83083197262222
435094355,10 Saint Mangos Lane,Docklands,3008,1000,Townhouse,3,2,1,0,N,-37.81453918,144.94146916,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.940508,-37.813781,144.942663,-37.81226,144.96929557735743,-37.81878616702655
423129954,1604/421  Docklands Drive,Docklands,3008,475,Apartment,1,1,1,0,N,-37.81449698,144.9397497,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
434597003,101 South Wharf Drive,Docklands,3008,890,Townhouse,3,2,2,0,N,-37.82229622,144.93461281,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.933002,-37.82222,144.91345595631245,-37.83083197262222
434989247,2612N/889 Collins Street,Docklands,3008,620,Apartment,2,1,1,0,N,-37.82139636,144.94202461,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
434881699,F6/15 Doepel Way,Docklands,3008,430,Apartment,1,1,0,0,N,-37.81484844,144.93993726,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
434476207,906/387 docklands drive,Docklands,3008,680,Apartment,2,2,1,0,N,-37.81388176,144.94075358,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.940508,-37.813781,144.941095,-37.811836,144.96929557735743,-37.81878616702655
412177311,1708/241 Harbour Esplanade,Docklands,3008,850,Apartment,3,3,2,0,N,-37.813547,144.94301,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
435084511,2103N/889 Collins Street,Docklands,3008,670,Apartment,2,2,1,0,N,-37.82139636,144.94202461,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435084471,902S/889 Collins Street,Docklands,3008,450,Apartment,1,1,0,0,N,-37.82139636,144.94202461,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
431583110,184/8 Waterside place,Docklands,3008,800,Apartment,2,2,2,0,N,-37.81993593,144.94201015,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435084107,2308B/100 Harbour Esplanade,Docklands,3008,400,Apartment,1,1,0,0,Y,-37.81830502,144.94696553,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.946246,-37.817819,144.949115,-37.820438,144.96929557735743,-37.81878616702655
435081331,813/628 Flinders Street,Docklands,3008,630,Apartment,2,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435080759,1010E/888 Collins Street,Docklands,3008,450,Apartment,1,1,0,0,N,-37.82057553,144.94199271,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435080651,606/81 South Wharf Drive,Docklands,3008,610,Apartment,2,2,1,0,N,-37.82251954,144.9358516,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.936373,-37.822729,144.91345595631245,-37.83083197262222
435079959,Floor7/8 Pearl River Road,Docklands,3008,440,Apartment,1,1,0,0,N,-37.81533379,144.938008,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.91345595631245,-37.83083197262222
430813982,1305E/888 Collins Street,Docklands,3008,600,Apartment,2,2,1,0,N,-37.82057553,144.94199271,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435077763,2404/9 Waterside Place,Docklands,3008,780,Apartment,2,2,2,0,N,-37.82028428,144.94148946,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435072811,3912/628 Flinders Street,Docklands,3008,600,Apartment,2,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435072787,2703E/888 Collins Street,Docklands,3008,580,Apartment,2,1,1,0,N,-37.82057553,144.94199271,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435071875,1511/628 Flinders Street,Docklands,3008,380,Apartment,1,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435070507,L8/8 Pearl River Road,Docklands,3008,430,Apartment,1,1,0,0,N,-37.81533379,144.938008,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.91345595631245,-37.83083197262222
434877635,1115/55 Merchant Street,Docklands,3008,420,Apartment,1,1,0,0,N,-37.82097519,144.94404433,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.945416,-37.821527,144.941027,-37.823685,144.96929557735743,-37.81878616702655
434870831,810S/883 Collins Street,Docklands,3008,595,Apartment,2,2,1,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
434971455,2611B/100 Harbour Esplanade,Docklands,3008,390,Studio,1,1,1,0,N,-37.81830502,144.94696553,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.946246,-37.817819,144.949115,-37.820438,144.96929557735743,-37.81878616702655
435066771,Level3/231 Harbour Esplanade,Docklands,3008,550,Apartment,2,1,1,0,Y,-37.8131749,144.94316122,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
434858387,Floor7/387-395 Docklands Drive,Docklands,3008,650,Apartment,2,2,1,0,N,-37.81401924,144.94084319,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.940508,-37.813781,144.941095,-37.811836,144.96929557735743,-37.81878616702655
435061215,S2609/231 Harbour Esplanade,Docklands,3008,450,Apartment,1,1,1,0,N,-37.8131749,144.94316122,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
429052734,S3209/231 Harbour Esplanade,Docklands,3008,495,Apartment,1,1,1,0,N,-37.8131749,144.94316122,144.94055,-37.81271,1114.0,144.95538,-37.79698,1127.0,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
419651942,1507e/888 Collins Street,Docklands,3008,520,Apartment,1,1,1,0,Y,-37.82057553,144.94199271,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435058567,1501/628 Flinders Street,Docklands,3008,500,Apartment,1,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435054147,1610S/883 Collins Street,Docklands,3008,620,Apartment,2,2,1,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
422326458,1904/60 Lorimer Street,Docklands,3008,720,Apartment,2,2,1,0,N,-37.824909,144.946724,144.9535,-37.82935,1108.0,144.93204,-37.83201,,144.951411,-37.817936,144.947501,-37.821725,144.94522,-37.825308,144.96929557735743,-37.81878616702655
434846087,806/5 Caravel Lane,Docklands,3008,580,Apartment,2,2,1,0,N,-37.81402714,144.94221249,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
435052067,F25/8 Pearl River Road,Docklands,3008,450,Apartment,1,1,0,0,N,-37.81533379,144.938008,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.91345595631245,-37.83083197262222
435051687,1013/628 Flinders Street,Docklands,3008,650,Apartment,2,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
434946339,802S/883 Collins Street,Docklands,3008,450,Apartment,1,1,0,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
434946187,504/15 Caravel Lane,Docklands,3008,580,Apartment,2,2,1,0,N,-37.81421105,144.94169685,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.941509,-37.813312,144.942663,-37.81226,144.96929557735743,-37.81878616702655
435048859,1212N/889 Collins Street,Docklands,3008,650,Apartment,2,1,1,0,N,-37.82139636,144.94202461,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
435047559,402E/888 Collins Street,Docklands,3008,400,Apartment,1,1,0,0,N,-37.82057553,144.94199271,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
433174082,516/757 Bourke Street,Docklands,3008,480,Apartment,1,1,0,0,Y,-37.81947226,144.94784494,144.94055,-37.81271,1114.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.948038,-37.820797,144.949115,-37.820438,144.96929557735743,-37.81878616702655
435136499,1203S/883 Collins Street,Docklands,3008,650,Apartment,2,2,1,0,N,-37.82170747,144.94314252,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.951411,-37.817936,144.942039,-37.820801,144.941027,-37.823685,144.96929557735743,-37.81878616702655
431191366,1001/628 Flinders Street,Docklands,3008,450,Apartment,1,1,0,0,N,-37.82128446,144.95351177,144.9535,-37.82935,1108.0,144.96477,-37.82823,1138.0,144.951411,-37.817936,144.953608,-37.821471,144.953509,-37.819325,144.96929557735743,-37.81878616702655
435133763,1308/421 Docklands Drive,Docklands,3008,580,Apartment,1,1,1,0,N,-37.81449698,144.9397497,144.94055,-37.81271,1114.0,144.93204,-37.83201,,144.94257,-37.807419,144.938754,-37.814345,144.941095,-37.811836,144.96929557735743,-37.81878616702655
