,id,address,suburb,postcode,price,propertyType,bedrooms,bathrooms,parkingSpaces,studies,furnished,latitude,longitude,min_pri_distance,min_sec_distance,min_other_distance
8755,435067123,19 Harry St,Doncaster East,3109,500,House,3,1,2,0,N,-37.795666,145.164545,0.0008173186786675056,0.006212429590949209,0.02744329525079809
8756,434959835,19A Turnstone Street,Doncaster East,3109,450,Unit,2,1,1,0,N,-37.7941445,145.15855459,0.005048870133243171,0.017234948222208505,0.020534804051229934
8758,434954339,G05/190 Reynolds Road,Doncaster East,3109,450,Apartment,2,2,1,0,N,-37.76394414,145.16829422,0.005152924024281403,0.011121819365548378,0.01649608274711469
8760,435115075,2/3 Koala Court,Doncaster East,3109,680,House,4,2,2,0,N,-37.7892807,145.14530732,0.007066733081963704,0.010422635667189638,0.026137059835624445
8761,435103483,3 Daws Road,Doncaster East,3109,950,House,4,2,2,0,N,-37.78273056,145.15429446,0.0024538005216455444,0.011253075890627412,0.018302688245175044
8762,435092443,25/885-889 Doncaster Road,Doncaster East,3109,450,Apartment,2,1,1,0,N,-37.78724113,145.14753578,0.005209261504974328,0.0040891347528942,0.023247233960776083
8763,435077111,124/210 Reynolds Road,Doncaster East,3109,460,Apartment,2,2,1,0,N,-37.76406619,145.1693224,0.00844248436707138,0.01095404173299355,0.03205240855985525
8764,435146979,9 Kevin Court,Donvale,3111,600,House,4,1,2,0,N,-37.801114,145.182901,0.0070905334073021855,0.006598095482778986,0.025963717453397296
8765,434942143,2/37 Wooddale Grove,Donvale,3111,470,Townhouse,2,2,2,0,N,-37.8035389,145.19297519,0.007704802298333735,0.011372765382980637,0.03603474242528342
8767,435025087,1/25 Wooddale Grove,Donvale,3111,400,Unit,2,1,1,0,N,-37.80464653,145.1930024,0.002207857309625423,0.017531544897684315,0.029272189099897435
8768,434823251,12 Cerberus Street,Donvale,3111,540,House,3,2,2,0,N,-37.800162,145.170305,0.004832115639279634,0.004832115639279634,0.028011891888101284
8769,423705134,92 Old Warrandyte Road,Donvale,3111,950,House,3,1,2,0,N,-37.778881,145.184637,0.009898525546744535,0.003435504038712711,0.02222758934296635
8770,435004443,10 Hamal Street,Donvale,3111,470,Other,3,1,2,0,N,-37.793557,145.171502,0.004709341809302863,0.00885559493635234,0.031251027539543313
8771,435100243,1 Glika Street,Donvale,3111,470,House,3,1,1,0,N,-37.794538,145.170864,0.0031873076537104034,0.013517311288838678,0.023996597127065776
8772,435097119,6/7 Aranga Crescent,Donvale,3111,700,Townhouse,4,2,2,0,N,-37.80075676,145.17110986,0.007549704961123104,0.013091981706370034,0.03469017735614239
8773,434983099,6 Heads Road,Donvale,3111,980,House,4,2,3,0,N,-37.798594,145.196012,0.010902311966482418,0.00429720890980026,0.026582624588517217
8775,435081831,3/12 Cherry Grove,Donvale,3111,515,Townhouse,3,2,2,0,N,-37.80386834,145.19144196,0.010547551090178025,0.006362373299341877,0.02397824918546376
8776,435077779,48 Beckett Road,Donvale,3111,900,House,4,2,2,0,N,-37.803328,145.205145,0.008249386909975572,0.0118225610588594,0.014850186745974164
8777,429853866,13/1137-1139 Doncaster Road,Donvale,3111,400,Apartment,1,1,1,0,N,-37.7901866,145.1732145,0.009022548697570826,0.004412278889641694,0.026109173196415505
8778,434976031,2/144 Mitcham Road,Donvale,3111,420,Unit,3,1,1,0,N,-37.80054213,145.18311334,0.009022548697570826,0.004412278889641694,0.026109173196415505
8779,434970395,9 Ben Court,Donvale,3111,540,House,3,2,1,0,N,-37.786445,145.176095,0.00701471618860307,0.011453256070083625,0.015457182039645443
8780,434967135,9/314A Reynolds Road,Donvale,3111,420,Retirement Living,2,1,1,0,N,-37.76625822,145.19065697,0.009263389822537561,0.014394406587436959,0.03366060210995822
8781,434965287,2/33 Leslie Street,Donvale,3111,500,Townhouse,2,2,1,0,N,-37.78125415,145.17904365,0.00701441160076968,0.011451473228591587,0.0154557275178168
8782,434965027,19 Aranga Crescent,Donvale,3111,550,House,3,1,2,0,N,-37.800912,145.172161,0.00685881192334712,0.03373596124314363,0.03551708238298343
8783,429138598,1/9 Sonia Street,Donvale,3111,415,House,3,1,1,0,N,-37.7954792,145.17147858,0.009890422286243133,0.018313575647601322,0.050783564398335375
8784,435005431,97 Lisbeth Avenue,Donvale,3111,900,House,5,2,0,0,N,-37.80338779,145.20113347,0.0065884882180934756,0.020970317045782064,0.0402485666452849
8785,434580999,30 Lynne Street,Donvale,3111,660,House,3,2,2,0,N,-37.7968817,145.17311688,0.006888189409244591,0.030163673147294623,0.03103752149797799
8786,435027155,15A Albert Road,North Warrandyte,3113,385,Unit,2,1,0,0,N,-37.72869,145.210396,0.005513255299730178,0.02873774528386439,0.03891300970112619
8787,435026439,36 Bradleys Lane,North Warrandyte,3113,720,House,3,2,2,0,N,-37.737211,145.212471,0.01567870466589606,0.018888710384778306,0.03093234488363226
8788,435000543,389A Heidelberg-Warrandyte Road,Warrandyte,3113,690,House,3,2,2,0,N,-37.74490775,145.20401269,0.01236451195963803,0.013610230563814862,0.035536407753177485
8789,434959135,234 Heidelberg-Warrandyte Road,Warrandyte,3113,1200,House,5,3,2,0,N,-37.74871416,145.18350861,0.006581762150057425,0.0068987921406470235,0.04480791886486886
8791,435033575,130 Corriedale Crescent,Park Orchards,3114,670,House,3,1,2,0,N,-37.780105,145.209247,0.004166169463668927,0.02600248580425043,0.04093321643848519
8792,434363411,352 Yarra Road,Wonga Park,3115,460,House,3,1,2,0,N,-37.747741,145.270703,0.001386023448581925,0.03071666682764122,0.032359078803321416
8793,434943039,61 Kingswood Drive,Chirnside Park,3116,520,House,3,2,2,0,N,-37.751166,145.32691,0.004647201846281929,0.021719417694772498,0.04248213724613866
8794,434942771,32 Oak Court Park,Chirnside Park,3116,500,Townhouse,2,2,2,1,N,-37.7190885,145.3033358,0.004421177600120124,0.004829724978894943,0.044567263727677185
8795,435137183,19 Parkview Terrace,Chirnside Park,3116,1000,House,4,3,2,0,N,-37.76038762,145.30478197,0.005727150163902612,0.03165107058220894,0.041013742684619395
8796,428428334,5 Edgar Close,Chirnside Park,3116,420,Unit,2,2,1,0,N,-37.75292913,145.33478616,0.008822101563689814,0.011518761044495812,0.039159157753965695
8797,432153946,2/119 Victoria Road,Chirnside Park,3116,550,House,3,2,2,0,N,-37.74862975,145.33638192,0.015306513254162362,0.018027286207301974,0.03633924446104465
8798,435102551,29 Edward Road,Chirnside Park,3116,490,House,3,2,4,0,N,-37.7541,145.316481,0.0076253044850595995,0.007137604506399076,0.04844836233445049
8800,432232190,19 Peden St,Chirnside Park,3116,550,House,4,2,2,0,N,-37.751965,145.333657,0.009552990421846779,0.010522455321831208,0.035952268162112895
8801,432496438,1/4 Carole Avenue,Chirnside Park,3116,450,House,3,1,2,0,N,-37.75682062,145.31061361,0.006666519534050773,0.0069260032845653895,0.0452249648789044
8802,435120307,18 Little Chipping Drive,Chirnside Park,3116,560,House,3,2,2,0,N,-37.7582539,145.30373618,0.0025886353547822415,0.002713000737190398,0.0458632296398823
8803,435087511,4 Sherwood Road,Chirnside Park,3116,680,House,4,2,2,0,N,-37.7473409,145.33254611,0.004238203628901912,0.012746916882133676,0.02525095661555755
8804,435058539,12-14 Campus Gate,Chirnside Park,3116,590,House,5,2,2,0,N,-37.75562281,145.33291711,0.0036233114688073516,0.011516853129205282,0.02332698921852404
8806,435049879,9/5 McGrath Court,Richmond,3121,295,Apartment,1,1,1,0,N,-37.82349,144.999358,0.005829398682547561,0.005711093502993051,0.018310833651154948
8807,435149231,4/137 Coppin Street,Richmond,3121,450,Apartment,2,1,1,0,N,-37.82312348,145.00324213,0.009141381624221801,0.0028049345803453155,0.014365624873288484
8808,435048951,G05/8 Garfield Street,Richmond,3121,420,Apartment,1,1,1,0,N,-37.81191575,144.99279557,0.007439987970407208,0.0047018508058061775,0.01490498510566815
8809,434945207,4/342-344 Burnley Street,Richmond,3121,725,Townhouse,2,1,2,0,N,-37.82469574,145.00715537,0.004419697387816241,0.013909897375596251,0.024955654770016548
8810,435147759,510/71 Abinger Street,Richmond,3121,620,Apartment,2,2,1,0,N,-37.82009585,145.00380961,0.0042960670385937955,0.006880189822957363,0.01943452371426568
8811,435147467,410/253 Bridge Road,Richmond,3121,450,Apartment,1,1,1,0,N,-37.81828933,144.99789609,0.0054675092135404195,0.007491484298846675,0.012334047064932184
8812,435045907,2/2-6 Docker St,Richmond,3121,340,Apartment,1,1,1,0,N,-37.822622,144.997109,0.00586717541324156,0.007147557368068448,0.01601817850225239
8813,435045891,2/2 The Vaucluse,Richmond,3121,520,Apartment,2,1,1,0,N,-37.8211386,144.99568398,0.0053423492872240845,0.013590953237592665,0.015682860890362398
8814,435144995,46 Loyola Grove,Richmond,3121,750,House,3,2,2,0,N,-37.82962105,145.01213539,0.005799466831832685,0.006464919205491244,0.006692926141330509
8815,435144951,25 Chestnut Street,Richmond,3121,1100,House,3,2,0,0,N,-37.82743,144.995775,0.006860456253042035,0.0057641998577491246,0.008834886530121194
8816,430827374,405/14 David Street,Richmond,3121,530,Apartment,2,1,1,0,N,-37.81545883,145.01115434,0.007467215076580075,0.007467215076580075,0.009195237952315558
8817,435144779,32 Smith Street,Richmond,3121,850,House,3,1,2,0,N,-37.812677,144.994663,0.005097633372454111,0.010954983614775139,0.008815133918432194
8818,434534467,16 Dickmann Street,Richmond,3121,650,House,3,1,2,0,N,-37.824484,144.997399,0.00589840961613861,0.01019843791961755,0.007327708782424952
8819,435144195,3/34 Leslie Street,Richmond,3121,320,Apartment,1,1,1,0,N,-37.813226,145.006859,0.0036825072156097685,0.01474673689984993,0.012386148174191983
8820,435043591,54A Edinburgh Street,Richmond,3121,650,House,2,1,1,0,N,-37.825063,145.005507,0.005319793093962635,0.008537223797141284,0.013777486474756582
8821,435143571,5/69 River Street,Richmond,3121,650,Apartment,2,2,2,0,N,-37.81889443,145.0145123,0.004521096437796298,0.01106720890740036,0.00798403989218217
8822,435043483,106/20 Burnley Street,Richmond,3121,415,Apartment,1,1,1,0,N,-37.81266197,145.00935238,0.0037159834659089707,0.01255900244920153,0.017758884850096343
8823,435143103,25 Hull Street,Richmond,3121,700,Townhouse,2,2,1,0,N,-37.81723269,144.99781648,0.009789826616773007,0.005392555830636938,0.010177838905505306
8824,435042519,24/24 Tanner Street,Richmond,3121,650,Apartment,2,1,1,0,N,-37.82335482,144.99128358,0.002068005802697196,0.002068005802697196,0.022294912155022918
8825,435142127,2 Appleton Street,Richmond,3121,625,House,3,1,0,0,N,-37.815515,145.009501,0.00338972094640795,0.004070187378296134,0.01983243792110075
8826,434935483,G12/8 Garfield Street,Richmond,3121,490,Apartment,2,1,1,0,N,-37.81191575,144.99279557,0.007472952896954036,0.0009085400376554825,0.00834420187912914
8827,434938167,609/71-77 Abinger Street,Richmond,3121,595,Apartment,2,2,1,0,N,-37.82009585,145.00380961,0.006423968594846204,0.0014988223735963623,0.009069193950261433
8828,435139755,107/28 Burnley Street,Richmond,3121,425,Apartment,1,1,1,0,N,-37.81266197,145.00935238,0.002319725382995497,0.002884100354095741,0.0176230535337217
8829,435137955,36 Laity St,Richmond,3121,620,House,2,1,0,0,N,-37.813486,145.002002,0.002544839918536891,0.002544839918536891,0.024454800130253623
8830,435137915,15 Crown Street,Richmond,3121,770,House,3,1,0,0,N,-37.816669,145.009561,0.007957879089978442,0.001960413632520394,0.009949299624099794
8831,434995035,303/246 Church St,Richmond,3121,900,Apartment,2,2,0,0,N,-37.81831298,144.99900848,0.005978698205842585,0.006639286364998265,0.017684044826809815
8832,434992399,606/246 Church St,Richmond,3121,570,Apartment,1,1,0,0,N,-37.81831298,144.99900848,0.0061083543225561015,0.00575827312048396,0.007583088429507959
8834,435133751,104/8 Garfield Street,Richmond,3121,400,Apartment,1,1,1,0,N,-37.81191575,144.99279557,0.0012579833067342208,0.004724811318984275,0.020199130723872503
8835,434416163,11 Mary Street,Richmond,3121,590,House,3,1,1,0,N,-37.819747,145.002356,0.005172969631922702,0.008275511453253857,0.016516671359966074
8836,434732579,41 Wall Street,Richmond,3121,975,House,3,1,1,0,N,-37.822636,145.004311,0.00754902239951834,0.0005029359685894355,0.008566661005806957
8837,435131695,121 Lord Street,Richmond,3121,950,House,3,2,2,0,N,-37.823974,145.004514,0.006626421130593811,0.005892854741135818,0.006919400046233594
8838,435130031,54 Wellington Street,Cremorne,3121,1300,Townhouse,3,3,2,0,N,-37.82657637,144.98942664,0.007323293248259133,0.003179104276384159,0.006691188534161564
8839,435129739,283A Burnley Street,Richmond,3121,1500,Townhouse,3,2,2,0,N,-37.82317971,145.00784483,0.0055884776102254315,0.009867690813972953,0.014566221267022967
8840,422204214,402/229 Bridge Road,Richmond,3121,450,Apartment,2,1,1,0,N,-37.817932,144.997411,0.005188461814434753,0.006946011517414247,0.01822755211211544
8841,435126987,8/190 Lennox Street,Richmond,3121,635,Apartment,2,1,1,0,Y,-37.8198423,144.99410839,0.006241458128717892,0.0015035174001278061,0.009310808803332273
8842,430103766,104/33 Judd Street,Richmond,3121,430,Apartment,1,1,1,0,N,-37.81786892,144.9954874,0.008078940973018485,0.0017846476529881975,0.00778857204146622
8843,434726767,314 Highett Street,Richmond,3121,690,House,3,1,0,0,N,-37.81670349,145.00487915,0.003690690043869653,0.004330899791014668,0.020842425794497275
8844,435124231,26A Loyola Grove,Burnley,3121,760,Townhouse,2,2,2,1,N,-37.828998,145.0124296,0.0034721383900969925,0.00846959060405233,0.015603918257918816
8845,435124139,6/31 Abinger Street,Richmond,3121,500,Apartment,2,1,1,0,N,-37.820191,145.001446,0.0023748536796962347,0.0030335737999749876,0.019626143024020395
8846,435123795,94 Coppin Street,Richmond,3121,650,House,2,1,1,0,N,-37.82112611,145.00320413,0.004151807919453032,0.00480051757625902,0.018453662211062927
8847,435022767,202/8 Garfield Street,Richmond,3121,450,Apartment,2,1,1,0,N,-37.81191575,144.99279557,0.002602887819323634,0.0041626055542215434,0.020110666448426462
8848,435122879,57 Baker Street,Richmond,3121,650,House,3,1,1,0,N,-37.811759,145.003252,0.008828384280261609,0.00806886293103197,0.011450385539361674
8849,435121815,28/36 Egan Street,Richmond,3121,450,Apartment,2,1,1,0,N,-37.81406855,144.99222882,0.0069187235817044146,0.004644241165158934,0.006151497053546457
8850,435121751,509/253 Bridge Road,Richmond,3121,430,Apartment,1,1,1,0,N,-37.81828933,144.99789609,0.007075275966352259,0.006541272811921917,0.012861412441875204
8851,435115215,2/178 MARY STREET,Richmond,3121,450,Apartment,1,1,1,0,N,-37.82522263,145.00108371,0.010077511975747052,0.008411498547887449,0.010030884398758915
8852,435121371,119 Dover Street,Richmond,3121,700,House,3,1,1,0,N,-37.82892,144.991735,0.007100396024066667,0.007223971905978516,0.013094578859153848
8853,435119711,105/39 Appleton Street,Richmond,3121,430,Apartment,1,1,1,0,N,-37.81548854,145.0114091,0.005391120569974444,0.006543320334501405,0.014670000034085567
8854,434610467,1 Gough Street,Richmond,3121,650,House,3,1,1,0,N,-37.8292398,144.98949794,0.007608297002352312,0.005113472995550655,0.009323360417565636
8855,435118743,12/59 Westbank Terrace,Richmond,3121,500,Townhouse,2,1,1,0,N,-37.82261147,145.01302817,0.007992440774110427,0.00414087031042307,0.012174051664407007
8856,435117239,24/343 Church Street,Richmond,3121,620,Unit,2,1,2,0,N,-37.82276232,144.99866874,0.001950149432566317,0.001950149432566317,0.02495898115327002
8857,435116763,11 Bennett Street,Richmond,3121,565,House,2,1,0,0,N,-37.81212,145.006446,0.0007671147241371984,0.006395261136187363,0.018230476269145496
8858,435116751,1/22-24 Clifton Street,Richmond,3121,345,Apartment,1,1,0,0,N,-37.82304435,144.99584975,0.00862542610463667,0.0032970063522035375,0.010801200816860056
8859,434826759,505/253 Bridge Street,Richmond,3121,520,Apartment,2,1,1,0,N,-37.81828933,144.99789609,0.004214056596681113,0.003799538524595245,0.012827424254288485
8860,435023519,2/239 Lennox Street,Richmond,3121,350,Apartment,1,1,1,0,Y,-37.82123172,144.99427275,0.0021058113849114703,0.0021058113849114703,0.022345823466327294
8861,434715431,35 Duke Street,Richmond,3121,775,House,3,1,0,0,N,-37.823817,145.003802,0.00394882675326991,0.00394882675326991,0.009987901858116746
8863,434820539,7/55 Bendigo Street,Richmond,3121,475,Apartment,2,1,0,0,N,-37.82555329,145.01209531,0.0005821899490715818,0.0005821899490715818,0.02369352903931419
8865,434813907,34 Farmer Street,Richmond,3121,560,House,2,1,0,0,N,-37.82633323,145.00865458,0.00513943965817159,0.004748408154324041,0.008339707428905536
8866,429362634,9/16 Type Street,Richmond,3121,625,House,2,1,2,0,N,-37.82082401,145.00954105,0.0032880770892512044,0.00396439180010887,0.019981007956163695
8867,434296235,303/136 Burnley Street,Richmond,3121,430,Apartment,2,1,0,0,N,-37.81744229,145.00839619,0.0035537803604761787,0.0035537803604761787,0.0220281685541636
8868,434812887,3/73 River Street,Richmond,3121,690,Apartment,3,2,2,0,N,-37.81894796,145.01314805,0.005391580195093105,0.005391580195093105,0.005560604013940826
8869,435017971,29 White Street,Cremorne,3121,765,House,3,2,0,0,N,-37.82683009,144.99439385,0.003773881423679391,0.004045001977743917,0.013012902865992205
8870,435016303,312/6 Lord Street,Richmond,3121,750,Apartment,2,2,2,0,N,-37.81977238,145.00496252,0.0032527108694167268,0.005018988742753744,0.013982511505433925
8871,435015939,13 Kent Street,Richmond,3121,840,Townhouse,3,3,1,0,N,-37.81447683,145.00096495,0.005243124334218517,0.0028163145747799384,0.011885099048139428
8872,435015411,113/205 Burnley Street,Richmond,3121,500,Apartment,2,1,1,0,N,-37.82076967,145.00826673,0.003130916483238883,0.004429394882488047,0.016372910096389106
8873,435015027,22/16 Goodwood Street,Richmond,3121,565,Townhouse,2,1,1,0,N,-37.81970186,144.99309089,0.0031836804557168184,0.006811027223873859,0.015899718665553716
8874,435012655,501/8-10 New Street,Richmond,3121,1700,Apartment,3,3,2,0,N,-37.81360285,144.99246801,0.006557347520902368,0.0029922691907448154,0.006092646150039108
8875,434908031,1/128 Burnley Street,Richmond,3121,890,House,3,2,2,1,N,-37.81718264,145.00844035,0.0068131673985039045,0.0068131673985039045,0.005866038697446427
8876,435112283,202 Coppin Street,Richmond,3121,675,House,2,1,0,0,N,-37.824966,145.002465,0.009643345013780242,0.0053053919982213186,0.010554621085325025
8877,435011307,133 Buckingham Street,Richmond,3121,600,House,2,1,0,0,N,-37.814139,145.00646,0.005818626511884045,0.005818626511884045,0.004864117112566944
8878,435111863,1/270 Burnley Street,Richmond,3121,310,House,1,1,1,0,N,-37.822709,145.007513,0.005495884033075794,0.0036080604353122252,0.012633487036619387
8879,434171431,13 Amsterdam Street,Richmond,3121,675,House,2,1,2,1,N,-37.83099,144.997951,0.005714345530553111,0.006683546711320787,0.014385885167150574
8880,430597250,27B Waltham Street,Richmond,3121,1700,House,3,3,2,1,N,-37.81992248,144.99769985,0.002739712576161548,0.007093386003883856,0.01623636735849208
8881,409655891,17/45 York Street,Richmond,3121,575,Apartment,2,2,1,0,N,-37.81300531,144.99303717,0.007049630344938796,0.0027762723209368775,0.006511011288575525
8882,435111239,43 Chestnut Street,Richmond,3121,825,House,3,1,1,0,N,-37.827951,144.995658,0.00420974322257103,0.0038545788356176914,0.00987709967549817
8883,435111223,40 Kent Street,Richmond,3121,850,House,3,1,1,0,N,-37.81490164,145.00204109,0.002751511766302857,0.002751511766302857,0.002230981174278469
8884,434905919,148 Brighton Street,Richmond,3121,600,House,2,1,0,0,N,-37.831592,144.998321,0.003130221151257715,0.00415271225294047,0.016806282505527428
8885,435109579,49 Laity Street,Richmond,3121,600,House,2,1,0,0,N,-37.813301,145.002745,0.002321880703221346,0.003543039655440843,0.020989209846956014
8886,434800475,5/26 Elm Grove,Richmond,3121,360,Apartment,1,1,1,0,N,-37.82468411,144.99962129,0.006844142093799832,0.007504478729400404,0.017252239303928576
8887,434794679,173 Lord Street,Richmond,3121,650,House,3,1,2,0,N,-37.825836,145.004175,0.006468384110425181,0.004027226464960846,0.007155853058842325
8888,434798759,48a Chestnut Street,Richmond,3121,665,Townhouse,2,2,1,0,N,-37.82807791,144.99533749,0.005144232207032964,0.006470844226224661,0.018760141923767053
8889,413752011,306/37-39 Bosisto Street,Richmond,3121,550,Apartment,2,2,1,0,N,-37.817764,144.997314,0.00318981331744364,0.00318981331744364,0.002860567950598293
8890,435106763,15 Bank Street,Richmond,3121,500,House,2,1,0,0,N,-37.816785,144.998312,0.0057130447223994844,0.0057130447223994844,0.004822607178694084
8891,435005371,18/10 Elaine Court,Richmond,3121,750,Apartment,2,2,2,0,N,-37.8127715,145.01391612,0.0032744545457941655,0.0032744545457941655,0.011342256273445149
8892,435004223,67/73 River Street,Richmond,3121,530,Apartment,2,2,1,0,N,-37.81894796,145.01314805,0.0048160445388314614,0.0048160445388314614,0.021341135513368196
8893,435104683,312/71 Canterbury Street,Richmond,3121,425,Apartment,1,1,1,0,N,-37.8257576,145.00648473,0.003696183706485837,0.003696183706485837,0.022868581486225933
8894,435104527,2 Neptune Street,Richmond,3121,625,House,2,1,1,0,N,-37.819853,145.007067,0.0021067560371315435,0.002582382814372824,0.017143614583848686
8895,435102231,106/36 Regent Street,Richmond,3121,620,Apartment,2,2,1,0,N,-37.81125829,144.99199599,0.0014685806072645472,0.004670480596252901,0.020413784778921012
8896,435000711,220/253 Bridge Road,Richmond,3121,400,Apartment,1,1,1,0,N,-37.81828933,144.99789609,0.0049009987757527886,0.005445507230739164,0.019717745028275096
8897,435101979,2 Sutton Grove,Richmond,3121,795,House,2,2,1,0,N,-37.822595,144.99077,0.0019347408207797503,0.002414194864456139,0.01719287223366273
8898,435000159,464 Victoria Street,Richmond,3121,620,House,2,1,2,0,N,-37.81134012,145.00693904,0.0021974402993696737,0.002816753107613564,0.01802779956258184
8899,434998951,5 Cameron Street,Richmond,3121,610,House,2,1,1,0,N,-37.81622293,144.9957131,0.002223370639370753,0.004010657926079146,0.015500518604216576
8900,435100091,88 Brighton Street,Richmond,3121,1050,Townhouse,4,3,1,0,N,-37.829552,144.998683,0.0036407760161941746,0.0036407760161941746,0.0027899265223286147
8901,434394847,78 Madden Grove,Richmond,3121,725,House,4,1,1,0,N,-37.828322,145.011168,0.006005365767380398,0.003970029974680618,0.012890888953033232
8902,434998231,4/69 Palmer Street,Richmond,3121,620,Apartment,2,2,2,0,N,-37.81868221,145.00786485,0.00862542610463667,0.0032970063522035375,0.010801200816860056
8903,434788167,313/185 Lennox Street,Richmond,3121,460,Apartment,1,1,1,0,N,-37.8174155,144.99494384,0.003976227986436982,0.003976227986436982,0.02070108762842493
8904,435099259,502/136 Burnley Street,Richmond,3121,460,Apartment,2,1,1,0,N,-37.81744229,145.00839619,0.002095933205046684,0.002095933205046684,0.02481541206588613
8905,435098935,207/65 Stawell Street,Richmond,3121,650,Apartment,2,2,2,0,N,-37.82201361,145.0104037,0.006760608703372938,0.006760608703372938,0.00581099551196128
8906,435098915,8  Theresa Street,Richmond,3121,755,House,3,2,0,0,N,-37.821738,145.002359,0.006230511375488267,0.006900421146566838,0.0179324190225402
8907,435098527,15/5 Stillman Street,Richmond,3121,595,Apartment,2,2,1,0,N,-37.82148797,145.00874978,0.007571106722268796,0.009575624104976619,0.014240782878756068
8908,432119758,91 Rowena Parade,Richmond,3121,940,House,3,1,2,0,N,-37.820625,144.993607,0.0028221597052687096,0.0028221597052687096,0.0020287209275701786
8909,434891615,29 Tanner Street,Richmond,3121,825,House,3,1,0,0,N,-37.822891,144.99066,0.00557717541136535,0.003908079677932141,0.005217740753320987
8910,434891543,27 Tanner Street,Richmond,3121,725,House,3,1,2,0,N,-37.822875,144.990558,0.005773692492689361,0.005773692492689361,0.004888642449595466
8911,435096659,3/177 Kent Street,Richmond,3121,575,Townhouse,2,1,2,0,N,-37.81526928,145.00827636,0.0068526585351843935,0.004982064732618354,0.006606509592814124
8912,435096199,59 Brighton Street,Richmond,3121,650,House,2,1,1,0,N,-37.828399,144.999259,0.0034854109760639952,0.0034854109760639952,0.02384409196996581
8913,434992927,131/631 Victoria Street,Richmond,3121,595,Apartment,2,2,1,0,N,-37.81112293,145.00794226,0.005999073345113407,0.0035722599289683596,0.0055180704054752635
8914,434990935,701/14 David Street,Richmond,3121,550,Apartment,2,1,1,0,N,-37.81545883,145.01115434,0.0070716793229947655,0.0077280035615378195,0.016996976185403138
8915,435092451,99/73 River Street,Richmond,3121,595,Apartment,2,2,1,0,N,-37.81894796,145.01314805,0.008102599648223555,0.0016196083042939692,0.007785184086390788
8916,435091919,1/262 Victoria Street,Richmond,3121,475,Apartment,2,1,0,0,N,-37.81066111,144.9998859,0.0030162521446350206,0.0052246451554166275,0.01415788674202387
8917,435091339,201/261 Swan Street,Richmond,3121,375,Apartment,1,1,0,0,N,-37.82588048,145.00132778,0.004027557696671731,0.004027557696671731,0.021554085482804505
8918,434989111,130 Highett Street,Richmond,3121,475,House,2,1,0,0,N,-37.815781,144.997544,0.008102599648223555,0.0016196083042939692,0.007785184086390788
8919,434882331,1 Bellevue Street,Richmond,3121,680,House,3,1,1,0,N,-37.82401203,145.01261381,0.0049127338269369086,0.005093370284446115,0.020080743294367043
8920,435087215,1/30 Davison Street,Richmond,3121,450,Apartment,2,1,2,0,N,-37.81268147,145.00802694,0.0031415723770055106,0.005085077875514381,0.01929838327425192
8921,435086271,53 Laity Street,Richmond,3121,550,House,2,1,0,0,N,-37.813312,145.002881,0.009183356957016685,0.00920622533939392,0.011804037656662505
8922,434682395,3 McKay Street,Richmond,3121,685,House,3,2,0,0,N,-37.81137,145.004228,0.006084320402096597,0.006764867578544358,0.018865015074346455
8923,430885578,130/73 River Street,Richmond,3121,575,Apartment,2,2,1,0,N,-37.81894796,145.01314805,0.008107709664965528,0.0012265334122392821,0.007846765538168524
8924,435084819,6/50 Burnley Street,Richmond,3121,450,Apartment,2,1,1,0,N,-37.81394,145.009101,0.006043123116409943,0.0067543524486076,0.01406294695289538
8925,435084599,108 Lord Street,Richmond,3121,695,Townhouse,3,1,0,0,N,-37.82369286,145.00422413,0.004253251281968692,0.004908081220543967,0.020854871365404985
8926,434576467,203/136 Burnley Street,Richmond,3121,450,Apartment,2,1,1,0,N,-37.81744229,145.00839619,0.0035537803604761787,0.0035537803604761787,0.0220281685541636
8927,434980611,5/20 Adam Street,Richmond,3121,400,Apartment,2,1,1,0,N,-37.828759,145.007691,0.010041769332073429,0.008263106626354953,0.010005460674977385
8928,434980227,4/81 Abinger Street,Richmond,3121,800,Townhouse,2,2,1,1,N,-37.82056833,145.00470815,0.005281466382080522,0.004468673219751696,0.013499230709364726
8929,435079607,14/8 Hull Street,Richmond,3121,525,Apartment,2,1,1,0,N,-37.81734622,144.99646033,0.0059366500333143295,0.004176416887466304,0.01310816154987391
8930,435079463,12 Berry Street,Richmond,3121,490,House,2,1,1,0,N,-37.8193,144.997801,0.0049472061074262675,0.005776006238678858,0.014830530545771655
8931,434976395,3/77 Edinburgh Street,Richmond,3121,725,Townhouse,3,1,1,0,N,-37.82563262,145.00577292,0.006787334979046958,0.007466873316031921,0.01847394934272798
8933,435077323,54A Clifton Street,Richmond,3121,700,House,2,1,1,0,N,-37.82474,144.995529,0.004127821473026864,0.004766927512880519,0.02119212199646906
8934,435073599,78 Laity Street,Richmond,3121,700,House,2,1,1,0,N,-37.81367305,145.0039238,0.003877514715506377,0.00455619970686992,0.019421052663770658
8935,435072467,606/30 Burnley Street,Richmond,3121,425,Apartment,1,1,1,0,N,-37.81266197,145.00935238,0.003549395813371296,0.003549395813371296,0.021932568537222943
8936,435072007,1/7 Jika Place,Richmond,3121,550,Townhouse,2,1,0,0,N,-37.81476711,144.99129523,0.004214160533268179,0.004214160533268179,0.0038825492913742506
